"","STATE","GISJOIN","STATEICP","STATEFIPS","COUNTYFIPS","ALLCOUNTIES","VARIABLE NAME","MM.LRA1"
"1241","Maryland","G2200830","52","24","430","Washington",NA,"1"
"1242","Maryland","G2200850","52","24","450","Wicomico",NA,"1"
"1243","Maryland","G2200870","52","24","470","Worcester",NA,"1"
"1244","Massachusetts","G2200910","3","25","10","Barnstable",NA,"1"
"1245","Massachusetts","G2200930","3","25","30","Berkshire",NA,"1"
"1246","Massachusetts","G2200950","3","25","50","Bristol",NA,"1"
"1247","Massachusetts","G2200970","3","25","70","Dukes",NA,"1"
"1248","Massachusetts","G2200990","3","25","90","Essex",NA,"1"
"1249","Massachusetts","G2201010","3","25","110","Franklin",NA,"1"
"1250","Massachusetts","G2201030","3","25","130","Hampden",NA,"0"
"1251","Massachusetts","G2201050","3","25","150","Hampshire",NA,"1"
"1252","Massachusetts","G2201070","3","25","170","Middlesex",NA,"1"
"1253","Massachusetts","G2201090","3","25","190","Nantucket",NA,"1"
"1254","Massachusetts","G2201110","3","25","210","Norfolk",NA,"1"
"1255","Massachusetts","G2201130","3","25","230","Plymouth",NA,"1"
"1256","Massachusetts","G2201150","3","25","250","Suffolk",NA,"0"
"1257","Massachusetts","G2201170","3","25","270","Worcester",NA,"1"
"1258","Michigan","G2201190","23","26","10","Alcona",NA,"1"
"1259","Michigan","G2201210","23","26","30","Alger",NA,"1"
"1260","Michigan","G2201230","23","26","50","Allegan",NA,"1"
"1261","Michigan","G2201250","23","26","70","Alpena",NA,"1"
"1262","Michigan","G2201270","23","26","90","Antrim",NA,"1"
"1263","Michigan","G2300010","23","26","110","Arenac",NA,"1"
"1264","Michigan","G2300030","23","26","130","Baraga",NA,"1"
"1265","Michigan","G2300050","23","26","150","Barry",NA,"1"
"1266","Michigan","G2300070","23","26","170","Bay",NA,"1"
"1267","Michigan","G2300090","23","26","190","Benzie",NA,"1"
"1268","Michigan","G2300110","23","26","210","Berrien",NA,"1"
"1269","Michigan","G2300130","23","26","230","Branch",NA,"1"
"1270","Michigan","G2300150","23","26","250","Calhoun",NA,"1"
"1271","Michigan","G2300170","23","26","270","Cass",NA,"1"
"1272","Michigan","G2300190","23","26","290","Charlevoix",NA,"1"
"1273","Michigan","G2300210","23","26","310","Cheboygan",NA,"1"
"1274","Michigan","G2300230","23","26","330","Chippewa",NA,"1"
"1275","Michigan","G2300250","23","26","350","Clare",NA,"1"
"1276","Michigan","G2300270","23","26","370","Clinton",NA,"1"
"1277","Michigan","G2300290","23","26","390","Crawford",NA,"1"
"1278","Michigan","G2300310","23","26","410","Delta",NA,"1"
"1279","Michigan","G2400010","23","26","430","Dickinson",NA,"1"
"1280","Michigan","G2400030","23","26","450","Eaton",NA,"1"
"1281","Michigan","G2400050","23","26","470","Emmet",NA,"1"
"1282","Michigan","G2400090","23","26","490","Genesee",NA,"1"
"1283","Michigan","G2400110","23","26","510","Gladwin",NA,"1"
"1284","Michigan","G2400130","23","26","530","Gogebic",NA,"1"
"1285","Michigan","G2400150","23","26","550","Grand Traverse",NA,"1"
"1286","Michigan","G2400170","23","26","570","Gratiot",NA,"1"
"1287","Michigan","G2400190","23","26","590","Hillsdale",NA,"1"
"1288","Michigan","G2400210","23","26","610","Houghton",NA,"1"
"1289","Michigan","G2400230","23","26","630","Huron",NA,"1"
"1290","Michigan","G2400250","23","26","650","Ingham",NA,"1"
"1291","Michigan","G2400270","23","26","670","Ionia",NA,"1"
"1292","Michigan","G2400290","23","26","690","Iosco",NA,"1"
"1293","Michigan","G2400310","23","26","710","Iron",NA,"1"
"1294","Michigan","G2400330","23","26","730","Isabella",NA,"1"
"1295","Michigan","G2400350","23","26","750","Jackson",NA,"1"
"1296","Michigan","G2400370","23","26","770","Kalamazoo",NA,"1"
"1297","Michigan","G2400390","23","26","790","Kalkaska",NA,"1"
"1298","Michigan","G2400410","23","26","810","Kent",NA,"1"
"1299","Michigan","G2400430","23","26","830","Keweenaw",NA,"1"
"1300","Michigan","G2400450","23","26","850","Lake",NA,"1"
"1301","Michigan","G2400470","23","26","870","Lapeer",NA,"1"
"1302","Michigan","G2405100","23","26","890","Leelanau",NA,"1"
"1303","Michigan","G2500010","23","26","910","Lenawee",NA,"1"
"1304","Michigan","G2500030","23","26","930","Livingston",NA,"1"
"1305","Michigan","G2500050","23","26","950","Luce",NA,"1"
"1306","Michigan","G2500070","23","26","970","Mackinac",NA,"1"
"1307","Michigan","G2500090","23","26","990","Macomb",NA,"1"
"1308","Michigan","G2500110","23","26","1010","Manistee",NA,"1"
"1309","Michigan","G2500130","23","26","1030","Marquette",NA,"1"
"1310","Michigan","G2500150","23","26","1050","Mason",NA,"1"
"1311","Michigan","G2500170","23","26","1070","Mecosta",NA,"1"
"1312","Michigan","G2500190","23","26","1090","Menominee",NA,"1"
"1313","Michigan","G2500210","23","26","1110","Midland",NA,"1"
"1314","Michigan","G2500230","23","26","1130","Missaukee",NA,"1"
"1315","Michigan","G2500250","23","26","1150","Monroe",NA,"1"
"1316","Michigan","G2500270","23","26","1170","Montcalm",NA,"1"
"1317","Michigan","G2600010","23","26","1190","Montmorency",NA,"1"
"1318","Michigan","G2600030","23","26","1210","Muskegon",NA,"1"
"1319","Michigan","G2600050","23","26","1230","Newaygo",NA,"1"
"1320","Michigan","G2600070","23","26","1250","Oakland",NA,"1"
"1321","Michigan","G2600090","23","26","1270","Oceana",NA,"1"
"1322","Michigan","G2600110","23","26","1290","Ogemaw",NA,"1"
"1323","Michigan","G2600130","23","26","1310","Ontonagon",NA,"1"
"1324","Michigan","G2600150","23","26","1330","Osceola",NA,"1"
"1325","Michigan","G2600170","23","26","1350","Oscoda",NA,"1"
"1326","Michigan","G2600190","23","26","1370","Otsego",NA,"1"
"1327","Michigan","G2600210","23","26","1390","Ottawa",NA,"1"
"1328","Michigan","G2600230","23","26","1410","Presque Isle",NA,"1"
"1329","Michigan","G2600250","23","26","1430","Roscommon",NA,"1"
"1330","Michigan","G2600270","23","26","1450","Saginaw",NA,"1"
"1331","Michigan","G2600330","23","26","1510","Sanilac",NA,"1"
"1332","Michigan","G2600350","23","26","1530","Schoolcraft",NA,"1"
"1333","Michigan","G2600370","23","26","1550","Shiawassee",NA,"1"
"1334","Michigan","G2600290","23","26","1470","St Clair",NA,"1"
"1335","Michigan","G2600310","23","26","1490","St Joseph",NA,"1"
"1336","Michigan","G2600390","23","26","1570","Tuscola",NA,"1"
"1337","Michigan","G2600410","23","26","1590","Van Buren",NA,"1"
"1338","Michigan","G2600430","23","26","1610","Washtenaw",NA,"1"
"1339","Michigan","G2600450","23","26","1630","Wayne",NA,"0"
"1340","Michigan","G2600470","23","26","1650","Wexford",NA,"1"
"1341","Minnesota","G2600490","33","27","10","Aitkin",NA,"1"
"1342","Minnesota","G2600510","33","27","30","Anoka",NA,"1"
"1343","Minnesota","G2600530","33","27","50","Becker",NA,"1"
"1344","Minnesota","G2600550","33","27","70","Beltrami",NA,"1"
"1345","Minnesota","G2600570","33","27","90","Benton",NA,"1"
"1346","Minnesota","G2600590","33","27","110","Big Stone",NA,"1"
"1347","Minnesota","G2600610","33","27","130","Blue Earth",NA,"1"
"1348","Minnesota","G2600630","33","27","150","Brown",NA,"1"
"1349","Minnesota","G2600650","33","27","170","Carlton",NA,"1"
"1350","Minnesota","G2600670","33","27","190","Carver",NA,"1"
"1351","Minnesota","G2600690","33","27","210","Cass",NA,"1"
"1352","Minnesota","G2600710","33","27","230","Chippewa",NA,"1"
"1353","Minnesota","G2600730","33","27","250","Chisago",NA,"1"
"1354","Minnesota","G2600750","33","27","270","Clay",NA,"1"
"1355","Minnesota","G2600770","33","27","290","Clearwater",NA,"1"
"1356","Minnesota","G2600790","33","27","310","Cook",NA,"1"
"1357","Minnesota","G2600810","33","27","330","Cottonwood",NA,"1"
"1358","Minnesota","G2600830","33","27","350","Crow Wing",NA,"1"
"1359","Minnesota","G2600850","33","27","370","Dakota",NA,"1"
"1360","Minnesota","G2600870","33","27","390","Dodge",NA,"1"
"1361","Minnesota","G2600890","33","27","410","Douglas",NA,"1"
"1362","Minnesota","G2600910","33","27","430","Faribault",NA,"1"
"1363","Minnesota","G2600930","33","27","450","Fillmore",NA,"1"
"1364","Minnesota","G2600950","33","27","470","Freeborn",NA,"1"
"1365","Minnesota","G2600970","33","27","490","Goodhue",NA,"1"
"1366","Minnesota","G2600990","33","27","510","Grant",NA,"1"
"1367","Minnesota","G2601010","33","27","530","Hennepin",NA,"0"
"1368","Minnesota","G2601030","33","27","550","Houston",NA,"1"
"1369","Minnesota","G2601050","33","27","570","Hubbard",NA,"1"
"1370","Minnesota","G2601070","33","27","590","Isanti",NA,"1"
"1371","Minnesota","G2601090","33","27","610","Itasca",NA,"1"
"1372","Minnesota","G2601110","33","27","630","Jackson",NA,"1"
"1373","Minnesota","G2601130","33","27","650","Kanabec",NA,"1"
"1374","Minnesota","G2601150","33","27","670","Kandiyohi",NA,"1"
"1375","Minnesota","G2601170","33","27","690","Kittson",NA,"1"
"1376","Minnesota","G2601190","33","27","710","Koochiching",NA,"1"
"1377","Minnesota","G2601210","33","27","730","Lac Qui Parle",NA,"1"
"1378","Minnesota","G2601230","33","27","750","Lake",NA,"1"
"1379","Minnesota","G2601250","33","27","770","Lake Of The Woods",NA,"1"
"1380","Minnesota","G2601270","33","27","790","Le Sueur",NA,"1"
"1381","Minnesota","G2601290","33","27","810","Lincoln",NA,"1"
"1382","Minnesota","G2601310","33","27","830","Lyon",NA,"1"
"1383","Minnesota","G2601350","33","27","870","Mahnomen",NA,"1"
"1384","Minnesota","G2601370","33","27","890","Marshall",NA,"1"
"1385","Minnesota","G2601390","33","27","910","Martin",NA,"1"
"1386","Minnesota","G2601330","33","27","850","McLeod",NA,"1"
"1387","Minnesota","G2601410","33","27","930","Meeker",NA,"1"
"1388","Minnesota","G2601430","33","27","950","Mille Lacs",NA,"1"
"1389","Minnesota","G2601450","33","27","970","Morrison",NA,"1"
"1390","Minnesota","G2601470","33","27","990","Mower",NA,"1"
"1391","Minnesota","G2601490","33","27","1010","Murray",NA,"1"
"1392","Minnesota","G2601510","33","27","1030","Nicollet",NA,"1"
"1393","Minnesota","G2601530","33","27","1050","Nobles",NA,"1"
"1394","Minnesota","G2601550","33","27","1070","Norman",NA,"1"
"1395","Minnesota","G2601570","33","27","1090","Olmsted",NA,"1"
"1396","Minnesota","G2601590","33","27","1110","Otter Tail",NA,"1"
"1397","Minnesota","G2601610","33","27","1130","Pennington",NA,"1"
"1398","Minnesota","G2601630","33","27","1150","Pine",NA,"1"
"1399","Minnesota","G2601650","33","27","1170","Pipestone",NA,"1"
"1400","Minnesota","G2700010","33","27","1190","Polk",NA,"1"
"1401","Minnesota","G2700030","33","27","1210","Pope",NA,"1"
"1402","Minnesota","G2700050","33","27","1230","Ramsey",NA,"0"
"1403","Minnesota","G2700070","33","27","1250","Red Lake",NA,"1"
"1404","Minnesota","G2700090","33","27","1270","Redwood",NA,"1"
"1405","Minnesota","G2700110","33","27","1290","Renville",NA,"1"
"1406","Minnesota","G2700130","33","27","1310","Rice",NA,"1"
"1407","Minnesota","G2700150","33","27","1330","Rock",NA,"1"
"1408","Minnesota","G2700170","33","27","1350","Roseau",NA,"1"
"1409","Minnesota","G2700210","33","27","1390","Scott",NA,"1"
"1410","Minnesota","G2700230","33","27","1410","Sherburne",NA,"1"
"1411","Minnesota","G2700250","33","27","1430","Sibley",NA,"1"
"1412","Minnesota","G2700190","33","27","1370","St Louis",NA,"1"
"1413","Minnesota","G2700270","33","27","1450","Stearns",NA,"1"
"1414","Minnesota","G2700290","33","27","1470","Steele",NA,"1"
"1415","Minnesota","G2700310","33","27","1490","Stevens",NA,"1"
"1416","Minnesota","G2700330","33","27","1510","Swift",NA,"1"
"1417","Minnesota","G2700350","33","27","1530","Todd",NA,"1"
"1418","Minnesota","G2700370","33","27","1550","Traverse",NA,"1"
"1419","Minnesota","G2700390","33","27","1570","Wabasha",NA,"1"
"1420","Minnesota","G2700410","33","27","1590","Wadena",NA,"1"
"1421","Minnesota","G2700430","33","27","1610","Waseca",NA,"1"
"1422","Minnesota","G2700450","33","27","1630","Washington",NA,"1"
"1423","Minnesota","G2700470","33","27","1650","Watonwan",NA,"1"
"1424","Minnesota","G2700490","33","27","1670","Wilkin",NA,"1"
"1425","Minnesota","G2700510","33","27","1690","Winona",NA,"1"
"1426","Minnesota","G2700530","33","27","1710","Wright",NA,"1"
"1427","Minnesota","G2700550","33","27","1730","Yellow Medicine",NA,"1"
"1428","Mississippi","G2700570","46","28","10","Adams",NA,"1"
"1429","Mississippi","G2700590","46","28","30","Alcorn",NA,"1"
"1430","Mississippi","G2700610","46","28","50","Amite",NA,"1"
"1431","Mississippi","G2700630","46","28","70","Attala",NA,"1"
"1432","Mississippi","G2700650","46","28","90","Benton",NA,"1"
"1433","Mississippi","G2700670","46","28","110","Bolivar",NA,"0"
"1434","Mississippi","G2700690","46","28","130","Calhoun",NA,"1"
"1435","Mississippi","G2700710","46","28","150","Carroll",NA,"1"
"1436","Mississippi","G2700730","46","28","170","Chickasaw",NA,"1"
"1437","Mississippi","G2700750","46","28","190","Choctaw",NA,"1"
"1438","Mississippi","G2700770","46","28","210","Claiborne",NA,"1"
"1439","Mississippi","G2700790","46","28","230","Clarke",NA,"1"
"1440","Mississippi","G2700810","46","28","250","Clay",NA,"1"
"1441","Mississippi","G2700830","46","28","270","Coahoma",NA,"1"
"1442","Mississippi","G2700850","46","28","290","Copiah",NA,"1"
"1443","Mississippi","G2700870","46","28","310","Covington",NA,"1"
"1444","Mississippi","G2700890","46","28","330","DeSoto",NA,"1"
"1445","Mississippi","G2700910","46","28","350","Forrest",NA,"1"
"1446","Mississippi","G2700930","46","28","370","Franklin",NA,"1"
"1447","Mississippi","G2700950","46","28","390","George",NA,"1"
"1448","Mississippi","G2700970","46","28","410","Greene",NA,"1"
"1449","Mississippi","G2700990","46","28","430","Grenada",NA,"1"
"1450","Mississippi","G2701010","46","28","450","Hancock",NA,"1"
"1451","Mississippi","G2701030","46","28","470","Harrison",NA,"1"
"1452","Mississippi","G2701050","46","28","490","Hinds",NA,"0"
"1453","Mississippi","G2701070","46","28","510","Holmes",NA,"1"
"1454","Mississippi","G2701090","46","28","530","Humphreys",NA,"1"
"1455","Mississippi","G2701110","46","28","550","Issaquena",NA,"1"
"1456","Mississippi","G2701130","46","28","570","Itawamba",NA,"1"
"1457","Mississippi","G2701150","46","28","590","Jackson",NA,"1"
"1458","Mississippi","G2701170","46","28","610","Jasper",NA,"1"
"1459","Mississippi","G2701190","46","28","630","Jefferson",NA,"1"
"1460","Mississippi","G2701210","46","28","650","Jefferson Davis",NA,"1"
"1461","Mississippi","G2701230","46","28","670","Jones",NA,"0"
"1462","Mississippi","G2701250","46","28","690","Kemper",NA,"1"
"1463","Mississippi","G2701270","46","28","710","Lafayette",NA,"1"
"1464","Mississippi","G2701290","46","28","730","Lamar",NA,"1"
"1465","Mississippi","G2701310","46","28","750","Lauderdale",NA,"0"
"1466","Mississippi","G2701330","46","28","770","Lawrence",NA,"1"
"1467","Mississippi","G2701350","46","28","790","Leake",NA,"1"
"1468","Mississippi","G2701370","46","28","810","Lee",NA,"1"
"1469","Mississippi","G2701390","46","28","830","Leflore",NA,"1"
"1470","Mississippi","G2701410","46","28","850","Lincoln",NA,"1"
"1471","Mississippi","G2701430","46","28","870","Lowndes",NA,"1"
"1472","Mississippi","G2701450","46","28","890","Madison",NA,"1"
"1473","Mississippi","G2701470","46","28","910","Marion",NA,"1"
"1474","Mississippi","G2701490","46","28","930","Marshall",NA,"1"
"1475","Mississippi","G2701510","46","28","950","Monroe",NA,"1"
"1476","Mississippi","G2701530","46","28","970","Montgomery",NA,"1"
"1477","Mississippi","G2701550","46","28","990","Neshoba",NA,"1"
"1478","Mississippi","G2701570","46","28","1010","Newton",NA,"1"
"1479","Mississippi","G2701590","46","28","1030","Noxubee",NA,"0"
"1480","Mississippi","G2701610","46","28","1050","Oktibbeha",NA,"1"
"1481","Mississippi","G2701630","46","28","1070","Panola",NA,"1"
"1482","Mississippi","G2701650","46","28","1090","Pearl River",NA,"1"
"1483","Mississippi","G2701670","46","28","1110","Perry",NA,"1"
"1484","Mississippi","G2701690","46","28","1130","Pike",NA,"1"
"1485","Mississippi","G2701710","46","28","1150","Pontotoc",NA,"1"
"1486","Mississippi","G2701730","46","28","1170","Prentiss",NA,"1"
"1487","Mississippi","G2800010","46","28","1190","Quitman",NA,"1"
"1488","Mississippi","G2800030","46","28","1210","Rankin",NA,"0"
"1489","Mississippi","G2800050","46","28","1230","Scott",NA,"1"
"1490","Mississippi","G2800070","46","28","1250","Sharkey",NA,"0"
"1491","Mississippi","G2800090","46","28","1270","Simpson",NA,"1"
"1492","Mississippi","G2800110","46","28","1290","Smith",NA,"1"
"1493","Mississippi","G2800130","46","28","1310","Stone",NA,"1"
"1494","Mississippi","G2800150","46","28","1330","Sunflower",NA,"1"
"1495","Mississippi","G2800170","46","28","1350","Tallahatchie",NA,"1"
"1496","Mississippi","G2800190","46","28","1370","Tate",NA,"1"
"1497","Mississippi","G2800210","46","28","1390","Tippah",NA,"1"
"1498","Mississippi","G2800230","46","28","1410","Tishomingo",NA,"1"
"1499","Mississippi","G2800250","46","28","1430","Tunica",NA,"1"
"1500","Mississippi","G2800270","46","28","1450","Union",NA,"0"
"1501","Mississippi","G2800290","46","28","1470","Walthall",NA,"1"
"1502","Mississippi","G2800310","46","28","1490","Warren",NA,"0"
"1503","Mississippi","G2800330","46","28","1510","Washington",NA,"0"
"1504","Mississippi","G2800350","46","28","1530","Wayne",NA,"1"
"1505","Mississippi","G2800370","46","28","1550","Webster",NA,"1"
"1506","Mississippi","G2800390","46","28","1570","Wilkinson",NA,"1"
"1507","Mississippi","G2800410","46","28","1590","Winston",NA,"1"
"1508","Mississippi","G2800430","46","28","1610","Yalobusha",NA,"1"
"1509","Mississippi","G2800450","46","28","1630","Yazoo",NA,"0"
"1510","Missouri","G2800470","34","29","10","Adair",NA,"1"
"1511","Missouri","G2800490","34","29","30","Andrew",NA,"1"
"1512","Missouri","G2800510","34","29","50","Atchison",NA,"1"
"1513","Missouri","G2800530","34","29","70","Audrain",NA,"1"
"1514","Missouri","G2800550","34","29","90","Barry",NA,"1"
"1515","Missouri","G2800570","34","29","110","Barton",NA,"1"
"1516","Missouri","G2800590","34","29","130","Bates",NA,"1"
"1517","Missouri","G2800610","34","29","150","Benton",NA,"1"
"1518","Missouri","G2800630","34","29","170","Bollinger",NA,"1"
"1519","Missouri","G2800650","34","29","190","Boone",NA,"0"
"1520","Missouri","G2800670","34","29","210","Buchanan",NA,"1"
"1521","Missouri","G2800690","34","29","230","Butler",NA,"1"
"1522","Missouri","G2800710","34","29","250","Caldwell",NA,"1"
"1523","Missouri","G2800730","34","29","270","Callaway",NA,"1"
"1524","Missouri","G2800750","34","29","290","Camden",NA,"1"
"1525","Missouri","G2800770","34","29","310","Cape Girardeau",NA,"1"
"1526","Missouri","G2800790","34","29","330","Carroll",NA,"1"
"1527","Missouri","G2800810","34","29","350","Carter",NA,"1"
"1528","Missouri","G2800830","34","29","370","Cass",NA,"1"
"1529","Missouri","G2800850","34","29","390","Cedar",NA,"1"
"1530","Missouri","G2800870","34","29","410","Chariton",NA,"1"
"1531","Missouri","G2800890","34","29","430","Christian",NA,"1"
"1532","Missouri","G2800910","34","29","450","Clark",NA,"1"
"1533","Missouri","G2800930","34","29","470","Clay",NA,"1"
"1534","Missouri","G2800950","34","29","490","Clinton",NA,"1"
"1535","Missouri","G2800970","34","29","510","Cole",NA,"1"
"1536","Missouri","G2800990","34","29","530","Cooper",NA,"1"
"1537","Missouri","G2801010","34","29","550","Crawford",NA,"1"
"1538","Missouri","G2801030","34","29","570","Dade",NA,"1"
"1539","Missouri","G2801050","34","29","590","Dallas",NA,"1"
"1540","Missouri","G2801070","34","29","610","Daviess",NA,"1"
