,STATE,GISJOIN,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,GR.SV2,GR.LRA2,GR.LRA3,MM.LRA1,EP.SV1,EP.LRA1,EP.SV2,EP.LRA2,EP.SV3,cty_percentage
2507,South Dakota,G4500850,46,1090,Roberts,1,1,1,1,0,0,0,0,0,0.0048162948825003
2508,South Dakota,G4500870,46,1110,Sanborn,1,1,1,1,0,0,0,0,0,0.001878633205728
2509,South Dakota,G4500890,46,1130,Shannon,1,1,1,1,0,0,0,0,0,0.09737013095550294
2510,South Dakota,G4500910,46,1150,Spink,1,1,1,1,0,0,0,0,0,0.0058761025693546
2511,South Dakota,G4600010,46,1170,Stanley,1,1,1,1,0,0,0,0,0,0.0064247504549716
2512,South Dakota,G4600030,46,1190,Sully,1,1,1,1,0,0,0,0,0,0.0041748672988608
2513,South Dakota,G4600050,46,1210,Todd,1,1,1,1,0,0,0,0,0,0.0247535170791663
2514,South Dakota,G4600070,46,1230,Tripp,1,1,1,1,0,0,0,0,0,0.0037498102322756
2515,South Dakota,G4600090,46,1250,Turner,1,1,1,1,0,0,0,0,0,0.203088162381487
2516,South Dakota,G4600110,46,1270,Union,1,1,1,1,0,1,0,0,0,0.17327923138397
2517,South Dakota,G4600130,46,1290,Walworth,1,1,1,1,0,0,0,0,0,0.0112847128916597
2518,South Dakota,G4600150,46,1310,Washabaugh,1,1,1,1,0,0,0,0,0,0.09737013095550294
2519,South Dakota,G4600170,46,1330,Washington,1,1,1,1,0,0,0,0,0,0.09737013095550294
2520,South Dakota,G4600190,46,1350,Yankton,1,1,1,1,0,0,0,0,0,0.0198639955890461
2521,South Dakota,G4600210,46,1370,Ziebach,1,1,1,1,0,0,0,0,0,0.0038372300553275
2522,Tennessee,G4600230,47,10,Anderson,1,1,1,1,0,0,0,0,0,0.134090398526827
2523,Tennessee,G4600250,47,30,Bedford,1,1,1,1,0,0,0,0,0,0.0557994523947303
2524,Tennessee,G4600270,47,50,Benton,0,0,1,1,0,0,0,0,0,0.0216849004262315
2525,Tennessee,G4600290,47,70,Bledsoe,1,1,1,1,0,0,0,0,0,0.0647935346106628
2526,Tennessee,G4600310,47,90,Blount,1,1,1,0,0,0,0,0,0,0.025366776628019
2527,Tennessee,G4600330,47,110,Bradley,1,1,1,1,0,0,0,0,0,0.070836563631884
2528,Tennessee,G4600350,47,130,Campbell,1,1,1,1,0,0,0,0,0,0.0473592830114701
2529,Tennessee,G4600370,47,150,Cannon,1,1,1,1,0,0,0,0,0,0.0163533845707828
2530,Tennessee,G4600390,47,170,Carroll,0,0,1,1,0,0,1,0,0,0.0682135955466148
2531,Tennessee,G4600410,47,190,Carter,1,1,1,1,0,0,0,0,0,0.0311608510445326
2532,Tennessee,G4600430,47,210,Cheatham,1,1,1,1,0,0,0,0,0,0.0184679406724182
2533,Tennessee,G4600450,47,230,Chester,0,0,1,1,0,0,1,0,0,0.0814465054423246
2534,Tennessee,G4600470,47,250,Claiborne,1,1,1,1,0,0,0,0,0,0.200422772019884
2535,Tennessee,G4600490,47,270,Clay,1,1,1,1,0,0,0,0,0,0.0832851138622971
2536,Tennessee,G4600510,47,290,Cocke,1,1,1,1,0,0,0,0,0,0.0203224561854766
2537,Tennessee,G4600530,47,310,Coffee,1,1,1,1,0,0,0,0,0,0.155526210671719
2538,Tennessee,G4600550,47,330,Crockett,0,0,1,1,0,0,0,0,0,0.113421506506922
2539,Tennessee,G4600570,47,350,Cumberland,1,1,1,1,0,0,0,0,0,0.165249234576146
2540,Tennessee,G4600590,47,370,Davidson,1,1,1,0,1,1,1,0,1,0.242622455457925
2541,Tennessee,G4600610,47,390,Decatur,0,0,1,1,0,0,0,0,0,0.159161327130694
2542,Tennessee,G4600630,47,410,DeKalb,1,1,1,1,0,0,0,0,0,0.421506505614643
2543,Tennessee,G4600650,47,430,Dickson,1,1,1,1,0,0,0,0,0,0.0414210876247434
2544,Tennessee,G4600670,47,450,Dyer,0,0,1,1,0,0,1,0,0,0.144419253536515
2545,Tennessee,G4600690,47,470,Fayette,0,0,1,1,0,0,1,1,0,0.126976771035943
2546,Tennessee,G4600710,47,490,Fentress,1,1,1,1,0,0,0,0,0,0.0038973053179211
2547,Tennessee,G4600730,47,510,Franklin,1,1,1,1,0,0,0,0,0,0.152922460789385
2548,Tennessee,G4600750,47,530,Gibson,0,0,1,1,0,0,1,1,0,0.119006424859651
2549,Tennessee,G4600770,47,550,Giles,1,1,1,1,0,0,0,0,0,0.0708121625626089
2550,Tennessee,G4600790,47,570,Grainger,1,1,1,1,0,0,0,0,0,0.0079247671579708
2551,Tennessee,G4600810,47,590,Greene,1,1,1,1,0,0,0,0,0,0.0679647775885685
2552,Tennessee,G4600830,47,610,Grundy,1,1,1,1,0,0,0,0,0,0.0116585886544946
2553,Tennessee,G4600850,47,630,Hamblen,1,1,1,1,0,0,0,0,0,0.04428665898214
2554,Tennessee,G4600870,47,650,Hamilton,1,1,1,0,1,1,1,1,1,0.195554281529022
2555,Tennessee,G4600890,47,670,Hancock,1,1,1,1,0,0,0,0,0,0.0446987025939128
2556,Tennessee,G4600910,47,690,Hardeman,0,0,1,1,0,0,1,1,0,0.370476360651527
2557,Tennessee,G4600930,47,710,Hardin,0,0,1,1,0,0,0,0,0,0.0750349952741425
2558,Tennessee,G4600950,47,730,Hawkins,1,1,1,1,0,0,0,0,0,0.0142904819803197
2559,Tennessee,G4600970,47,750,Haywood,0,0,1,1,0,0,1,0,0,0.124719470227964
2560,Tennessee,G4600990,47,770,Henderson,0,0,1,1,0,0,1,0,0,0.0538806098978317
2561,Tennessee,G4601010,47,790,Henry,0,0,1,1,0,0,0,0,0,0.235055156397416
2562,Tennessee,G4601020,47,810,Hickman,1,1,1,1,0,0,0,0,0,0.055338304838123
2563,Tennessee,G4601030,47,830,Houston,1,1,1,1,0,0,0,0,0,0.266404111364933
2564,Tennessee,G4601050,47,850,Humphreys,1,1,1,1,0,0,0,0,0,0.258559647683606
2565,Tennessee,G4601070,47,870,Jackson,1,1,1,1,0,0,0,0,0,0.14354854462938
2566,Tennessee,G4601090,47,890,Jefferson,1,1,1,1,0,0,0,0,0,0.19649512267799
2567,Tennessee,G4601110,47,910,Johnson,1,1,1,1,0,0,0,0,0,0.0460664062524472
2568,Tennessee,G4601130,47,930,Knox,1,1,1,0,0,1,1,0,0,0.0683828318808164
2569,Tennessee,G4601150,47,950,Lake,0,0,1,1,0,0,0,0,0,0.118904118238553
2570,Tennessee,G4601170,47,970,Lauderdale,0,0,1,1,0,0,1,0,0,0.266014280034177
2571,Tennessee,G4601190,47,990,Lawrence,1,1,1,1,0,0,0,0,0,0.0398892683246368
2572,Tennessee,G4601210,47,1010,Lewis,1,1,1,1,0,0,0,0,0,0.0096449978388455
2573,Tennessee,G4601230,47,1030,Lincoln,1,1,1,1,0,0,0,0,0,0.048457077539465
2574,Tennessee,G4601250,47,1050,Loudon,1,1,1,1,0,0,0,0,0,0.0145816070236756
2575,Tennessee,G4601310,47,1110,Macon,1,1,1,1,0,0,0,0,0,0.204559613501512
2576,Tennessee,G4601330,47,1130,Madison,0,0,1,0,0,0,1,1,0,0.160081349438803
2577,Tennessee,G4601350,47,1150,Marion,1,1,1,1,0,0,0,0,0,0.179172836767939
2578,Tennessee,G4601370,47,1170,Marshall,1,1,1,1,0,0,0,0,0,0.0650193369995838
2579,Tennessee,G4700010,47,1190,Maury,1,1,1,1,0,0,0,0,0,0.120440702590944
2580,Tennessee,G4601270,47,1070,McMinn,1,1,1,1,0,0,0,0,0,0.0392861974471994
2581,Tennessee,G4601290,47,1090,McNairy,0,0,1,1,0,0,1,0,0,0.0596753864752939
2582,Tennessee,G4700030,47,1210,Meigs,1,1,1,1,0,0,0,0,0,0.0107549786746572
2583,Tennessee,G4700050,47,1230,Monroe,1,1,1,1,0,0,0,0,0,0.123488731699434
2584,Tennessee,G4700070,47,1250,Montgomery,1,1,1,1,0,0,1,0,0,0.165124277322756
2585,Tennessee,G4700090,47,1270,Moore,1,1,1,1,0,0,0,0,0,0.104991554561719
2586,Tennessee,G4700110,47,1290,Morgan,1,1,1,1,0,0,0,0,0,0.0679028547642467
2587,Tennessee,G4700130,47,1310,Obion,0,0,1,1,0,0,1,0,0,0.107092842148033
2588,Tennessee,G4700150,47,1330,Overton,1,1,1,1,0,0,0,0,0,0.0060177710537309
2589,Tennessee,G4700170,47,1350,Perry,0,0,1,1,0,0,0,0,0,0.0611730997777504
2590,Tennessee,G4700190,47,1370,Pickett,1,1,1,1,0,0,0,0,0,0.002036057929132
2591,Tennessee,G4700210,47,1390,Polk,1,1,1,1,0,0,0,0,0,0.103000815290063
2592,Tennessee,G4700230,47,1410,Putnam,1,1,1,1,0,0,0,0,0,0.0616650215762804
2593,Tennessee,G4700250,47,1430,Rhea,1,1,1,1,0,0,0,0,0,0.021490596110934
2594,Tennessee,G4700270,47,1450,Roane,1,1,1,1,0,0,0,0,0,0.0219159214136379
2595,Tennessee,G4700290,47,1470,Robertson,1,1,1,1,0,0,0,0,0,0.100105558136285
2596,Tennessee,G4700310,47,1490,Rutherford,1,1,1,1,0,0,0,0,1,0.139390896393073
2597,Tennessee,G4700330,47,1510,Scott,1,1,1,1,0,0,0,0,0,0.0727040677782002
2598,Tennessee,G4700350,47,1530,Sequatchie,1,1,1,1,0,0,0,0,0,0.0061228655010544
2599,Tennessee,G4700370,47,1550,Sevier,1,1,1,1,0,0,0,0,0,0.0146466933744145
2600,Tennessee,G4700390,47,1570,Shelby,0,0,1,1,1,1,1,1,1,0.398873303535389
2601,Tennessee,G4700410,47,1590,Smith,1,1,1,1,0,0,0,0,0,0.169112689917702
2602,Tennessee,G4700430,47,1610,Stewart,1,1,1,1,0,0,0,0,0,0.171176942232555
2603,Tennessee,G4700450,47,1630,Sullivan,1,1,1,1,0,0,0,0,0,0.0407977285222591
2604,Tennessee,G4700470,47,1650,Sumner,1,1,1,1,0,0,0,0,0,0.0670743122530477
2605,Tennessee,G4700490,47,1670,Tipton,0,0,1,1,0,0,1,0,0,0.149937749422191
2606,Tennessee,G4700510,47,1690,Trousdale,1,1,1,1,0,0,0,0,0,0.10449987642552
2607,Tennessee,G4700530,47,1710,Unicoi,1,1,1,1,0,0,0,0,0,0.0044474537283946
2608,Tennessee,G4700550,47,1730,Union,1,1,1,1,0,0,0,0,0,0.17327923138397
2609,Tennessee,G4700570,47,1750,Van Buren,1,1,1,1,0,0,0,0,0,0.0303809310487021
2610,Tennessee,G4700590,47,1770,Warren,1,1,1,1,0,0,0,0,0,0.0818790124088722
2611,Tennessee,G4700610,47,1790,Washington,1,1,1,1,0,0,0,0,0,0.0539828171013083
2612,Tennessee,G4700630,47,1810,Wayne,1,1,1,1,0,0,0,0,0,0.318397364241567
2613,Tennessee,G4700650,47,1830,Weakley,0,0,1,1,0,0,1,0,0,0.0774982787449592
2614,Tennessee,G4700670,47,1850,White,1,1,1,1,0,0,0,0,0,0.0275716174611387
2615,Tennessee,G4700690,47,1870,Williamson,1,1,1,1,0,0,0,0,0,0.0608893186947332
2616,Tennessee,G4700710,47,1890,Wilson,1,1,1,1,0,0,0,0,0,0.15914923373485
2617,Texas,G4700730,48,10,Anderson,1,1,1,1,0,0,0,0,0,0.134090398526827
2618,Texas,G4700750,48,30,Andrews,1,1,1,1,0,0,0,0,0,0.0190861464868933
2619,Texas,G4700770,48,50,Angelina,1,1,1,1,0,0,0,0,1,0.155713034416422
2620,Texas,G4700790,48,70,Aransas,0,0,1,1,0,0,0,0,0,0.017291306431116
2621,Texas,G4700810,48,90,Archer,1,1,1,1,0,0,0,0,0,0.0098131062219067
2622,Texas,G4700830,48,110,Armstrong,1,1,1,1,0,0,0,0,0,0.0088495467601927
2623,Texas,G4700850,48,130,Atascosa,1,1,1,1,0,0,0,0,0,0.0119690185370475
2624,Texas,G4700870,48,150,Austin,0,0,1,1,0,0,0,0,0,0.0948712998347595
2625,Texas,G4700890,48,170,Bailey,1,1,1,1,0,0,0,0,0,0.0182618000237784
2626,Texas,G4700910,48,190,Bandera,1,1,1,1,0,0,0,0,0,0.0088497942308206
2627,Texas,G4700930,48,210,Bastrop,1,1,1,1,0,0,0,0,0,0.0766534962075588
2628,Texas,G4700950,48,230,Baylor,1,1,1,1,0,0,0,0,0,0.0274799238731839
2629,Texas,G4700970,48,250,Bee,0,0,1,1,0,0,0,0,0,0.0863744248746054
2630,Texas,G4700990,48,270,Bell,1,1,1,1,0,0,1,0,1,0.219962716650388
2631,Texas,G4701010,48,290,Bexar,1,1,1,0,1,1,1,0,0,0.0842396208389859
2632,Texas,G4701030,48,310,Blanco,1,1,1,1,0,0,0,0,0,0.0127289017897473
2633,Texas,G4701050,48,330,Borden,1,1,1,1,0,0,0,0,0,0.0069655521783181
2634,Texas,G4701070,48,350,Bosque,1,1,1,1,0,0,0,0,0,0.020354641360814
2635,Texas,G4701090,48,370,Bowie,1,1,1,1,0,0,1,1,0,0.249916081318987
2636,Texas,G4701110,48,390,Brazoria,0,0,1,1,0,0,0,0,1,0.140346954388976
2637,Texas,G4701130,48,410,Brazos,0,0,1,1,0,0,1,0,0,0.112108959879573
2638,Texas,G4701150,48,430,Brewster,1,1,1,1,0,0,0,0,0,0.015282188221709
2639,Texas,G4701170,48,450,Briscoe,1,1,1,1,0,0,0,0,0,0.0322563245050974
2640,Texas,G4701190,48,470,Brooks,0,0,1,1,0,0,0,0,0,0.245810423250461
2641,Texas,G4701210,48,490,Brown,1,1,1,1,0,0,0,0,0,0.0254774888334749
2642,Texas,G4701230,48,510,Burleson,1,1,1,1,0,0,0,0,0,0.126025207845556
2643,Texas,G4701250,48,530,Burnet,1,1,1,1,0,0,0,0,0,0.0201166653606658
2644,Texas,G4701270,48,550,Caldwell,1,1,1,1,0,0,0,0,0,0.0528768122811402
2645,Texas,G4701290,48,570,Calhoun,0,0,1,1,0,0,0,0,0,0.164469343539617
2646,Texas,G4701310,48,590,Callahan,1,1,1,1,0,0,0,0,0,0.0151819101933951
2647,Texas,G4701330,48,610,Cameron,0,0,1,1,0,0,0,0,0,0.0075426313015362
2648,Texas,G4701350,48,630,Camp,1,1,1,1,0,0,0,0,0,0.169929553051066
2649,Texas,G4701370,48,650,Carson,1,1,1,1,0,0,0,0,0,0.0081601551676364
2650,Texas,G4701390,48,670,Cass,1,1,1,1,0,0,0,0,1,0.0462659686202613
2651,Texas,G4701410,48,690,Castro,1,1,1,1,0,0,0,0,0,0.0253566616046029
2652,Texas,G4701430,48,710,Chambers,0,0,1,1,0,0,1,0,0,0.226880270538783
2653,Texas,G4701450,48,730,Cherokee,1,1,1,1,0,0,1,0,0,0.0790825298228765
2654,Texas,G4701470,48,750,Childress,1,1,1,1,0,0,0,0,0,0.106382483383193
2655,Texas,G4701490,48,770,Clay,1,1,1,1,0,0,0,0,0,0.0832851138622971
2656,Texas,G4701510,48,790,Cochran,1,1,1,1,0,0,0,0,0,0.0445744650781537
2657,Texas,G4701530,48,810,Coke,1,1,1,1,0,0,0,0,0,0.0083649996174542
2658,Texas,G4701550,48,830,Coleman,1,1,1,1,0,0,0,0,0,0.029607280641013
2659,Texas,G4701570,48,850,Collin,1,1,1,1,0,0,0,0,0,0.100154660230359
2660,Texas,G4701590,48,870,Collingsworth,1,1,1,1,0,0,0,0,0,0.0591072573674966
2661,Texas,G4701610,48,890,Colorado,0,0,1,1,0,0,1,0,0,0.130616324176562
2662,Texas,G4701630,48,910,Comal,1,1,1,1,0,0,0,0,0,0.0236313816622361
2663,Texas,G4701650,48,930,Comanche,1,1,1,1,0,0,0,0,0,0.157798041673025
2664,Texas,G4701670,48,950,Concho,1,1,1,1,0,0,0,0,0,0.0241576605212969
2665,Texas,G4701690,48,970,Cooke,1,1,1,1,0,0,0,0,0,0.0335685070499543
2666,Texas,G4701710,48,990,Coryell,1,1,1,1,0,0,0,0,0,0.172571929567564
2667,Texas,G4701730,48,1010,Cottle,1,1,1,1,0,0,0,0,0,0.0998477395174514
2668,Texas,G4701750,48,1030,Crane,1,1,1,1,0,0,0,0,0,0.0355684924212843
2669,Texas,G4701770,48,1050,Crockett,1,1,1,1,0,0,0,0,0,0.113421506506922
2670,Texas,G4701790,48,1070,Crosby,1,1,1,1,0,0,0,0,0,0.0408724784375223
2671,Texas,G4701810,48,1090,Culberson,1,1,1,1,0,0,0,0,0,0.0110671058962875
2672,Texas,G4701830,48,1110,Dallam,1,1,1,1,0,0,0,0,0,0.0218486417311384
2673,Texas,G4701850,48,1130,Dallas,1,1,1,0,1,1,1,1,1,0.233468991720899
2674,Texas,G4701870,48,1150,Dawson,1,1,1,1,0,0,0,0,0,0.0350439295939051
2675,Texas,G4701890,48,1170,Deaf Smith,1,1,1,1,0,0,0,0,0,0.019072800987132
2676,Texas,G4800010,48,1190,Delta,1,1,1,1,0,0,0,0,0,0.0099658521647185
2677,Texas,G4800030,48,1210,Denton,1,1,1,1,0,0,0,0,0,0.100993167953182
2678,Texas,G4800050,48,1230,DeWitt,0,0,1,1,0,0,0,0,0,0.0951846876270998
2679,Texas,G4800070,48,1250,Dickens,1,1,1,1,0,0,0,0,0,0.0543208044228414
2680,Texas,G4800090,48,1270,Dimmit,1,1,1,1,0,0,0,0,0,0.0155412131137013
2681,Texas,G4800110,48,1290,Donley,1,1,1,1,0,0,0,0,0,0.0539045133855224
2682,Texas,G4800130,48,1310,Duval,0,0,1,1,0,0,0,0,0,0.301052088201726
2683,Texas,G4800150,48,1330,Eastland,1,1,1,1,0,0,0,0,0,0.0214450541463769
2684,Texas,G4800170,48,1350,Ector,1,1,1,1,0,0,0,0,0,0.0512600847034574
2685,Texas,G4800190,48,1370,Edwards,1,1,1,1,0,0,0,0,0,0.0087434094903339
2686,Texas,G4800230,48,1410,El Paso,1,1,1,1,0,1,0,0,0,0.0521633553159966
2687,Texas,G4800210,48,1390,Ellis,1,1,1,1,0,0,0,0,0,0.0918000349230493
2688,Texas,G4800250,48,1430,Erath,1,1,1,1,0,0,0,0,0,0.0175458205221477
2689,Texas,G4800270,48,1450,Falls,1,1,1,1,0,0,0,0,0,0.248938596743433
2690,Texas,G4800290,48,1470,Fannin,1,1,1,1,0,0,0,0,0,0.0417540260251258
2691,Texas,G4800310,48,1490,Fayette,0,0,1,1,0,0,0,0,0,0.126976771035943
2692,Texas,G4800330,48,1510,Fisher,1,1,1,1,0,0,0,0,0,0.0406377600622205
2693,Texas,G4800350,48,1530,Floyd,1,1,1,1,0,0,0,0,0,0.0793789387807636
2694,Texas,G4800370,48,1550,Foard,1,1,1,1,0,0,0,0,0,0.0490129799891833
2695,Texas,G4800390,48,1570,Fort Bend,0,0,1,1,0,0,1,0,1,0.21327124273083
2696,Texas,G4800410,48,1590,Franklin,1,1,1,1,0,0,0,0,0,0.152922460789385
2697,Texas,G4800430,48,1610,Freestone,1,1,1,1,0,0,0,0,0,0.161504050602939
2698,Texas,G4800450,48,1630,Frio,1,1,1,1,0,0,0,0,0,0.0400736366128899
2699,Texas,G4800470,48,1650,Gaines,1,1,1,1,0,0,0,0,0,0.0217364063922745
2700,Texas,G4800490,48,1670,Galveston,0,0,1,0,1,1,1,1,0,0.135510558904589
2701,Texas,G4800510,48,1690,Garza,1,1,1,1,0,0,0,0,0,0.0745849465188004
2702,Texas,G4800530,48,1710,Gillespie,1,1,1,1,0,0,0,0,0,0.0058653187004683
2703,Texas,G4800550,48,1730,Glasscock,1,1,1,1,0,0,0,0,0,0.0162168853676653
2704,Texas,G4800570,48,1750,Goliad,0,0,1,1,0,0,0,0,0,0.0515831457920185
2705,Texas,G4800590,48,1770,Gonzales,1,1,1,1,0,0,0,0,0,0.0753207086133171
2706,Texas,G4800610,48,1790,Gray,1,1,1,1,0,0,0,0,0,0.0448638677179534
2707,Texas,G4800630,48,1810,Grayson,1,1,1,1,0,0,0,0,0,0.0521653148039497
2708,Texas,G4800650,48,1830,Gregg,1,1,1,1,0,0,1,1,1,0.207421128728477
2709,Texas,G4800670,48,1850,Grimes,0,0,1,1,0,0,0,0,0,0.160045556443713
2710,Texas,G4800690,48,1870,Guadalupe,1,1,1,1,0,0,0,0,0,0.0792311174388391
2711,Texas,G4800710,48,1890,Hale,1,1,1,1,0,0,0,0,0,0.217657635795884
2712,Texas,G4800730,48,1910,Hall,1,1,1,1,0,0,0,0,0,0.06845619667615
2713,Texas,G4800750,48,1930,Hamilton,1,1,1,1,0,0,0,0,0,0.195554281529022
2714,Texas,G4800770,48,1950,Hansford,1,1,1,1,0,0,0,0,0,0.0101486650485437
2715,Texas,G4800790,48,1970,Hardeman,1,1,1,1,0,0,0,0,0,0.370476360651527
2716,Texas,G4800810,48,1990,Hardin,1,1,1,1,0,0,0,0,0,0.0750349952741425
2717,Texas,G4800830,48,2010,Harris,0,0,1,0,1,1,1,1,1,0.198108184744061
2718,Texas,G4800850,48,2030,Harrison,1,1,1,1,0,0,0,1,1,0.153044623564029
2719,Texas,G4800870,48,2050,Hartley,1,1,1,1,0,0,0,0,0,0.070565678699112
2720,Texas,G4800890,48,2070,Haskell,1,1,1,1,0,0,0,0,0,0.0168012733596652
2721,Texas,G4800910,48,2090,Hays,1,1,1,1,0,0,0,0,0,0.0427871871564622
2722,Texas,G4800930,48,2110,Hemphill,1,1,1,1,0,0,0,0,0,0.006992567779755
2723,Texas,G4800950,48,2130,Henderson,1,1,1,1,0,0,0,0,0,0.0538806098978317
2724,Texas,G4800970,48,2150,Hidalgo,0,0,1,1,0,0,0,0,0,0.0081649535239353
2725,Texas,G4800990,48,2170,Hill,1,1,1,1,0,0,1,0,0,0.0479064932901761
2726,Texas,G4801010,48,2190,Hockley,1,1,1,1,0,0,0,0,0,0.0418221555912794
2727,Texas,G4801030,48,2210,Hood,1,1,1,1,0,0,0,0,0,0.0088182799208442
2728,Texas,G4801050,48,2230,Hopkins,1,1,1,1,0,0,0,0,0,0.0696064588832549
2729,Texas,G4801070,48,2250,Houston,1,1,1,1,0,0,0,0,0,0.266404111364933
2730,Texas,G4801090,48,2270,Howard,1,1,1,1,0,0,0,0,0,0.152997722961027
2731,Texas,G4801110,48,2290,Hudspeth,1,1,1,1,0,0,0,0,0,0.028018788587369
2732,Texas,G4801130,48,2310,Hunt,1,1,1,1,0,0,0,0,0,0.0834536132322651
2733,Texas,G4801150,48,2330,Hutchinson,1,1,1,1,0,0,0,0,0,0.0232345450335726
2734,Texas,G4801170,48,2350,Irion,1,1,1,1,0,0,0,0,0,0.0122222222222222
2735,Texas,G4801190,48,2370,Jack,1,1,1,1,0,0,0,0,0,0.0404152520240272
2736,Texas,G4801210,48,2390,Jackson,0,0,1,1,0,0,0,0,0,0.14354854462938
2737,Texas,G4801230,48,2410,Jasper,1,1,1,1,0,0,0,1,1,0.11352703329473
2738,Texas,G4801250,48,2430,Jeff Davis,1,1,1,1,0,0,0,0,0,0.135067819999327
2739,Texas,G4801270,48,2450,Jefferson,1,1,1,1,1,1,1,1,1,0.19649512267799
2740,Texas,G4801290,48,2470,Jim Hogg,0,0,1,1,0,0,0,0,0,0.0073989211895555
2741,Texas,G4801310,48,2490,Jim Wells,0,0,1,1,0,0,0,0,0,0.009434402308711
2742,Texas,G4801330,48,2510,Johnson,1,1,1,1,0,0,0,0,0,0.0460664062524472
2743,Texas,G4801350,48,2530,Jones,1,1,1,1,0,0,0,0,0,0.224421721947285
2744,Texas,G4801370,48,2550,Karnes,1,1,1,1,0,0,0,0,0,0.0901326717957685
2745,Texas,G4801390,48,2570,Kaufman,1,1,1,1,0,0,0,0,0,0.121533497052704
2746,Texas,G4801410,48,2590,Kendall,1,1,1,1,0,0,0,0,0,0.0558852163446342
2747,Texas,G4801430,48,2610,Kenedy,0,0,1,1,0,0,0,0,0,0.0360701474691112
2748,Texas,G4801450,48,2630,Kent,1,1,1,1,0,0,0,0,0,0.118921483150622
2749,Texas,G4801470,48,2650,Kerr,1,1,1,1,0,0,0,0,0,0.0193860592433278
2750,Texas,G4801490,48,2670,Kimble,1,1,1,1,0,0,0,0,0,0.0060814235035756
2751,Texas,G4801510,48,2690,King,1,1,1,1,0,0,0,0,0,0.0677343688287002
2752,Texas,G4801530,48,2710,Kinney,1,1,1,1,0,0,0,0,0,0.0209634969676164
2753,Texas,G4801550,48,2730,Kleberg,0,0,1,1,0,0,0,0,0,0.0418831575218976
2754,Texas,G4801570,48,2750,Knox,1,1,1,1,0,0,0,0,0,0.0683828318808164
2755,Texas,G4801650,48,2830,La Salle,0,0,1,1,0,0,0,0,0,0.0127880404804521
2756,Texas,G4801590,48,2770,Lamar,1,1,1,1,0,0,1,0,1,0.183407291881578
2757,Texas,G4801610,48,2790,Lamb,1,1,1,1,0,0,0,0,0,0.0484049160170026
2758,Texas,G4801630,48,2810,Lampasas,1,1,1,1,0,0,0,0,0,0.0403380404470076
2759,Texas,G4801670,48,2850,Lavaca,0,0,1,1,0,0,0,0,0,0.0676915708007361
2760,Texas,G4801690,48,2870,Lee,1,1,1,1,0,0,0,0,0,0.139858960541653
2761,Texas,G4801710,48,2890,Leon,1,1,1,1,0,0,0,0,0,0.302574811527479
2762,Texas,G4801730,48,2910,Liberty,1,1,1,1,0,0,0,1,0,0.23958009764374
2763,Texas,G4801750,48,2930,Limestone,1,1,1,1,0,0,1,0,1,0.14395256123444
2764,Texas,G4801770,48,2950,Lipscomb,1,1,1,1,0,0,0,0,0,0.0176644255340263
2765,Texas,G4801790,48,2970,Live Oak,0,0,1,1,0,0,0,0,0,0.0484789554104737
2766,Texas,G4801810,48,2990,Llano,1,1,1,1,0,0,0,0,0,0.010912710504398
2767,Texas,G4801830,48,3010,Loving,1,1,1,1,0,0,0,0,0,0.0307486631016043
2768,Texas,G4801850,48,3030,Lubbock,1,1,1,1,0,0,0,0,0,0.0793093032172921
2769,Texas,G4801870,48,3050,Lynn,1,1,1,1,0,0,0,0,0,0.0259725481829173
2770,Texas,G4801950,48,3130,Madison,0,0,1,1,0,0,0,0,0,0.160081349438803
2771,Texas,G4801970,48,3150,Marion,1,1,1,1,0,0,0,0,0,0.179172836767939
2772,Texas,G4801990,48,3170,Martin,1,1,1,1,0,0,0,0,0,0.0873730102253776
2773,Texas,G4802010,48,3190,Mason,1,1,1,1,0,0,0,0,0,0.01613399690248
2774,Texas,G4802030,48,3210,Matagorda,0,0,1,1,0,0,0,0,0,0.114277667750786
2775,Texas,G4802050,48,3230,Maverick,1,1,1,1,0,0,0,0,0,0.0056255179094548
2776,Texas,G4801890,48,3070,McCulloch,1,1,1,1,0,0,0,0,0,0.0260236447520185
2777,Texas,G4801910,48,3090,McLennan,1,1,1,0,1,1,1,0,1,0.15100038753327
2778,Texas,G4801930,48,3110,McMullen,0,0,1,1,0,0,0,0,0,0.0191817274642422
2779,Texas,G4802070,48,3250,Medina,1,1,1,1,0,0,0,0,0,0.0169095341398274
2780,Texas,G4802090,48,3270,Menard,1,1,1,1,0,0,0,0,0,0.0095789937762305
2781,Texas,G4802110,48,3290,Midland,1,1,1,1,0,0,0,0,0,0.0500605912643559
2782,Texas,G4802130,48,3310,Milam,1,1,1,1,0,0,0,0,0,0.0988714942013938
2783,Texas,G4802150,48,3330,Mills,1,1,1,1,0,0,0,0,0,0.0069779361105042
2784,Texas,G4802170,48,3350,Mitchell,1,1,1,1,0,0,0,0,0,0.189598730123544
2785,Texas,G4802190,48,3370,Montague,1,1,1,1,0,0,0,0,0,0.0066355589395015
2786,Texas,G4802210,48,3390,Montgomery,0,0,1,1,0,0,0,0,0,0.165124277322756
2787,Texas,G4802230,48,3410,Moore,1,1,1,1,0,0,0,0,0,0.104991554561719
2788,Texas,G4802250,48,3430,Morris,1,1,1,1,0,0,0,0,0,0.0405367230028587
2789,Texas,G4802270,48,3450,Motley,1,1,1,1,0,0,0,0,0,0.0263084242933109
