,STATE,GISJOIN,STATEICP,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,GR.LRA3
1391,Minnesota,G2601510,33.0,27,1030,Nicollet,0.0
1392,Minnesota,G2601530,33.0,27,1050,Nobles,0.0
1393,Minnesota,G2601550,33.0,27,1070,Norman,0.0
1394,Minnesota,G2601570,33.0,27,1090,Olmsted,0.0
1395,Minnesota,G2601590,33.0,27,1110,Otter Tail,0.0
1396,Minnesota,G2601610,33.0,27,1130,Pennington,0.0
1397,Minnesota,G2601630,33.0,27,1150,Pine,0.0
1398,Minnesota,G2601650,33.0,27,1170,Pipestone,0.0
1399,Minnesota,G2700010,33.0,27,1190,Polk,0.0
1400,Minnesota,G2700030,33.0,27,1210,Pope,0.0
1401,Minnesota,G2700050,33.0,27,1230,Ramsey,0.0
1402,Minnesota,G2700070,33.0,27,1250,Red Lake,0.0
1403,Minnesota,G2700090,33.0,27,1270,Redwood,0.0
1404,Minnesota,G2700110,33.0,27,1290,Renville,0.0
1405,Minnesota,G2700130,33.0,27,1310,Rice,0.0
1406,Minnesota,G2700150,33.0,27,1330,Rock,0.0
1407,Minnesota,G2700170,33.0,27,1350,Roseau,0.0
1408,Minnesota,G2700210,33.0,27,1390,Scott,0.0
1409,Minnesota,G2700230,33.0,27,1410,Sherburne,0.0
1410,Minnesota,G2700250,33.0,27,1430,Sibley,0.0
1411,Minnesota,G2700190,33.0,27,1370,St Louis,0.0
1412,Minnesota,G2700270,33.0,27,1450,Stearns,0.0
1413,Minnesota,G2700290,33.0,27,1470,Steele,0.0
1414,Minnesota,G2700310,33.0,27,1490,Stevens,0.0
1415,Minnesota,G2700330,33.0,27,1510,Swift,0.0
1416,Minnesota,G2700350,33.0,27,1530,Todd,0.0
1417,Minnesota,G2700370,33.0,27,1550,Traverse,0.0
1418,Minnesota,G2700390,33.0,27,1570,Wabasha,0.0
1419,Minnesota,G2700410,33.0,27,1590,Wadena,0.0
1420,Minnesota,G2700430,33.0,27,1610,Waseca,0.0
1421,Minnesota,G2700450,33.0,27,1630,Washington,0.0
1422,Minnesota,G2700470,33.0,27,1650,Watonwan,0.0
1423,Minnesota,G2700490,33.0,27,1670,Wilkin,0.0
1424,Minnesota,G2700510,33.0,27,1690,Winona,0.0
1425,Minnesota,G2700530,33.0,27,1710,Wright,0.0
1426,Minnesota,G2700550,33.0,27,1730,Yellow Medicine,0.0
1427,Mississippi,G2700570,46.0,28,10,Adams,1.0
1428,Mississippi,G2700590,46.0,28,30,Alcorn,1.0
1429,Mississippi,G2700610,46.0,28,50,Amite,1.0
1430,Mississippi,G2700630,46.0,28,70,Attala,1.0
1431,Mississippi,G2700650,46.0,28,90,Benton,1.0
1432,Mississippi,G2700670,46.0,28,110,Bolivar,1.0
1433,Mississippi,G2700690,46.0,28,130,Calhoun,1.0
1434,Mississippi,G2700710,46.0,28,150,Carroll,1.0
1435,Mississippi,G2700730,46.0,28,170,Chickasaw,1.0
1436,Mississippi,G2700750,46.0,28,190,Choctaw,1.0
1437,Mississippi,G2700770,46.0,28,210,Claiborne,1.0
1438,Mississippi,G2700790,46.0,28,230,Clarke,1.0
1439,Mississippi,G2700810,46.0,28,250,Clay,1.0
1440,Mississippi,G2700830,46.0,28,270,Coahoma,1.0
1441,Mississippi,G2700850,46.0,28,290,Copiah,1.0
1442,Mississippi,G2700870,46.0,28,310,Covington,1.0
1443,Mississippi,G2700890,46.0,28,330,DeSoto,1.0
1444,Mississippi,G2700910,46.0,28,350,Forrest,1.0
1445,Mississippi,G2700930,46.0,28,370,Franklin,1.0
1446,Mississippi,G2700950,46.0,28,390,George,1.0
1447,Mississippi,G2700970,46.0,28,410,Greene,1.0
1448,Mississippi,G2700990,46.0,28,430,Grenada,1.0
1449,Mississippi,G2701010,46.0,28,450,Hancock,1.0
1450,Mississippi,G2701030,46.0,28,470,Harrison,1.0
1451,Mississippi,G2701050,46.0,28,490,Hinds,1.0
1452,Mississippi,G2701070,46.0,28,510,Holmes,1.0
1453,Mississippi,G2701090,46.0,28,530,Humphreys,1.0
1454,Mississippi,G2701110,46.0,28,550,Issaquena,1.0
1455,Mississippi,G2701130,46.0,28,570,Itawamba,1.0
1456,Mississippi,G2701150,46.0,28,590,Jackson,1.0
1457,Mississippi,G2701170,46.0,28,610,Jasper,1.0
1458,Mississippi,G2701190,46.0,28,630,Jefferson,1.0
1459,Mississippi,G2701210,46.0,28,650,Jefferson Davis,1.0
1460,Mississippi,G2701230,46.0,28,670,Jones,1.0
1461,Mississippi,G2701250,46.0,28,690,Kemper,1.0
1462,Mississippi,G2701270,46.0,28,710,Lafayette,1.0
1463,Mississippi,G2701290,46.0,28,730,Lamar,1.0
1464,Mississippi,G2701310,46.0,28,750,Lauderdale,1.0
1465,Mississippi,G2701330,46.0,28,770,Lawrence,1.0
1466,Mississippi,G2701350,46.0,28,790,Leake,1.0
1467,Mississippi,G2701370,46.0,28,810,Lee,1.0
1468,Mississippi,G2701390,46.0,28,830,Leflore,1.0
1469,Mississippi,G2701410,46.0,28,850,Lincoln,1.0
1470,Mississippi,G2701430,46.0,28,870,Lowndes,1.0
1471,Mississippi,G2701450,46.0,28,890,Madison,1.0
1472,Mississippi,G2701470,46.0,28,910,Marion,1.0
1473,Mississippi,G2701490,46.0,28,930,Marshall,1.0
1474,Mississippi,G2701510,46.0,28,950,Monroe,1.0
1475,Mississippi,G2701530,46.0,28,970,Montgomery,1.0
1476,Mississippi,G2701550,46.0,28,990,Neshoba,1.0
1477,Mississippi,G2701570,46.0,28,1010,Newton,1.0
1478,Mississippi,G2701590,46.0,28,1030,Noxubee,1.0
1479,Mississippi,G2701610,46.0,28,1050,Oktibbeha,1.0
1480,Mississippi,G2701630,46.0,28,1070,Panola,1.0
1481,Mississippi,G2701650,46.0,28,1090,Pearl River,1.0
1482,Mississippi,G2701670,46.0,28,1110,Perry,1.0
1483,Mississippi,G2701690,46.0,28,1130,Pike,1.0
1484,Mississippi,G2701710,46.0,28,1150,Pontotoc,1.0
1485,Mississippi,G2701730,46.0,28,1170,Prentiss,1.0
1486,Mississippi,G2800010,46.0,28,1190,Quitman,1.0
1487,Mississippi,G2800030,46.0,28,1210,Rankin,1.0
1488,Mississippi,G2800050,46.0,28,1230,Scott,1.0
1489,Mississippi,G2800070,46.0,28,1250,Sharkey,1.0
1490,Mississippi,G2800090,46.0,28,1270,Simpson,1.0
1491,Mississippi,G2800110,46.0,28,1290,Smith,1.0
1492,Mississippi,G2800130,46.0,28,1310,Stone,1.0
1493,Mississippi,G2800150,46.0,28,1330,Sunflower,1.0
1494,Mississippi,G2800170,46.0,28,1350,Tallahatchie,1.0
1495,Mississippi,G2800190,46.0,28,1370,Tate,1.0
1496,Mississippi,G2800210,46.0,28,1390,Tippah,1.0
1497,Mississippi,G2800230,46.0,28,1410,Tishomingo,1.0
1498,Mississippi,G2800250,46.0,28,1430,Tunica,1.0
1499,Mississippi,G2800270,46.0,28,1450,Union,1.0
1500,Mississippi,G2800290,46.0,28,1470,Walthall,1.0
1501,Mississippi,G2800310,46.0,28,1490,Warren,1.0
1502,Mississippi,G2800330,46.0,28,1510,Washington,1.0
1503,Mississippi,G2800350,46.0,28,1530,Wayne,1.0
1504,Mississippi,G2800370,46.0,28,1550,Webster,1.0
1505,Mississippi,G2800390,46.0,28,1570,Wilkinson,1.0
1506,Mississippi,G2800410,46.0,28,1590,Winston,1.0
1507,Mississippi,G2800430,46.0,28,1610,Yalobusha,1.0
1508,Mississippi,G2800450,46.0,28,1630,Yazoo,1.0
1509,Missouri,G2800470,34.0,29,10,Adair,1.0
1510,Missouri,G2800490,34.0,29,30,Andrew,1.0
1511,Missouri,G2800510,34.0,29,50,Atchison,1.0
1512,Missouri,G2800530,34.0,29,70,Audrain,1.0
1513,Missouri,G2800550,34.0,29,90,Barry,1.0
1514,Missouri,G2800570,34.0,29,110,Barton,1.0
1515,Missouri,G2800590,34.0,29,130,Bates,1.0
1516,Missouri,G2800610,34.0,29,150,Benton,1.0
1517,Missouri,G2800630,34.0,29,170,Bollinger,1.0
1518,Missouri,G2800650,34.0,29,190,Boone,1.0
1519,Missouri,G2800670,34.0,29,210,Buchanan,1.0
1520,Missouri,G2800690,34.0,29,230,Butler,1.0
1521,Missouri,G2800710,34.0,29,250,Caldwell,1.0
1522,Missouri,G2800730,34.0,29,270,Callaway,1.0
1523,Missouri,G2800750,34.0,29,290,Camden,1.0
1524,Missouri,G2800770,34.0,29,310,Cape Girardeau,1.0
1525,Missouri,G2800790,34.0,29,330,Carroll,1.0
1526,Missouri,G2800810,34.0,29,350,Carter,1.0
1527,Missouri,G2800830,34.0,29,370,Cass,1.0
1528,Missouri,G2800850,34.0,29,390,Cedar,1.0
1529,Missouri,G2800870,34.0,29,410,Chariton,1.0
1530,Missouri,G2800890,34.0,29,430,Christian,1.0
1531,Missouri,G2800910,34.0,29,450,Clark,1.0
1532,Missouri,G2800930,34.0,29,470,Clay,1.0
1533,Missouri,G2800950,34.0,29,490,Clinton,1.0
1534,Missouri,G2800970,34.0,29,510,Cole,1.0
1535,Missouri,G2800990,34.0,29,530,Cooper,1.0
1536,Missouri,G2801010,34.0,29,550,Crawford,1.0
1537,Missouri,G2801030,34.0,29,570,Dade,1.0
1538,Missouri,G2801050,34.0,29,590,Dallas,1.0
1539,Missouri,G2801070,34.0,29,610,Daviess,1.0
1540,Missouri,G2801090,34.0,29,630,DeKalb,1.0
1541,Missouri,G2801110,34.0,29,650,Dent,1.0
1542,Missouri,G2801130,34.0,29,670,Douglas,1.0
1543,Missouri,G2801150,34.0,29,690,Dunklin,1.0
1544,Missouri,G2801170,34.0,29,710,Franklin,1.0
1545,Missouri,G2801190,34.0,29,730,Gasconade,1.0
1546,Missouri,G2801210,34.0,29,750,Gentry,1.0
1547,Missouri,G2801230,34.0,29,770,Greene,1.0
1548,Missouri,G2801250,34.0,29,790,Grundy,1.0
1549,Missouri,G2801270,34.0,29,810,Harrison,1.0
1550,Missouri,G2801290,34.0,29,830,Henry,1.0
1551,Missouri,G2801310,34.0,29,850,Hickory,1.0
1552,Missouri,G2801330,34.0,29,870,Holt,1.0
1553,Missouri,G2801350,34.0,29,890,Howard,1.0
1554,Missouri,G2801370,34.0,29,910,Howell,1.0
1555,Missouri,G2801390,34.0,29,930,Iron,1.0
1556,Missouri,G2801410,34.0,29,950,Jackson,1.0
1557,Missouri,G2801430,34.0,29,970,Jasper,1.0
1558,Missouri,G2801450,34.0,29,990,Jefferson,1.0
1559,Missouri,G2801470,34.0,29,1010,Johnson,1.0
1560,Missouri,G2801490,34.0,29,1030,Knox,1.0
1561,Missouri,G2801510,34.0,29,1050,Laclede,1.0
1562,Missouri,G2801530,34.0,29,1070,Lafayette,1.0
1563,Missouri,G2801550,34.0,29,1090,Lawrence,1.0
1564,Missouri,G2801570,34.0,29,1110,Lewis,1.0
1565,Missouri,G2801590,34.0,29,1130,Lincoln,1.0
1566,Missouri,G2801610,34.0,29,1150,Linn,1.0
1567,Missouri,G2801630,34.0,29,1170,Livingston,1.0
1568,Missouri,G2900030,34.0,29,1210,Macon,1.0
1569,Missouri,G2900050,34.0,29,1230,Madison,1.0
1570,Missouri,G2900070,34.0,29,1250,Maries,1.0
1571,Missouri,G2900090,34.0,29,1270,Marion,1.0
1572,Missouri,G2900010,34.0,29,1190,McDonald,1.0
1573,Missouri,G2900110,34.0,29,1290,Mercer,1.0
1574,Missouri,G2900130,34.0,29,1310,Miller,1.0
1575,Missouri,G2900150,34.0,29,1330,Mississippi,1.0
1576,Missouri,G2900170,34.0,29,1350,Moniteau,1.0
1577,Missouri,G2900190,34.0,29,1370,Monroe,1.0
1578,Missouri,G2900210,34.0,29,1390,Montgomery,1.0
1579,Missouri,G2900230,34.0,29,1410,Morgan,1.0
1580,Missouri,G2900250,34.0,29,1430,New Madrid,1.0
1581,Missouri,G2900270,34.0,29,1450,Newton,1.0
1582,Missouri,G2900290,34.0,29,1470,Nodaway,1.0
1583,Missouri,G2900310,34.0,29,1490,Oregon,1.0
1584,Missouri,G2900330,34.0,29,1510,Osage,1.0
1585,Missouri,G2900350,34.0,29,1530,Ozark,1.0
1586,Missouri,G2900370,34.0,29,1550,Pemiscot,1.0
1587,Missouri,G2900390,34.0,29,1570,Perry,1.0
1588,Missouri,G2900410,34.0,29,1590,Pettis,1.0
1589,Missouri,G2900430,34.0,29,1610,Phelps,1.0
1590,Missouri,G2900450,34.0,29,1630,Pike,1.0
1591,Missouri,G2900470,34.0,29,1650,Platte,1.0
1592,Missouri,G2900490,34.0,29,1670,Polk,1.0
1593,Missouri,G2900510,34.0,29,1690,Pulaski,1.0
1594,Missouri,G2900530,34.0,29,1710,Putnam,1.0
1595,Missouri,G2900550,34.0,29,1730,Ralls,1.0
1596,Missouri,G2900570,34.0,29,1750,Randolph,1.0
1597,Missouri,G2900590,34.0,29,1770,Ray,1.0
1598,Missouri,G2900610,34.0,29,1790,Reynolds,1.0
1599,Missouri,G2900630,34.0,29,1810,Ripley,1.0
1600,Missouri,G2900750,34.0,29,1950,Saline,1.0
1601,Missouri,G2900770,34.0,29,1970,Schuyler,1.0
1602,Missouri,G2900790,34.0,29,1990,Scotland,1.0
1603,Missouri,G2900810,34.0,29,2010,Scott,1.0
1604,Missouri,G2900830,34.0,29,2030,Shannon,1.0
1605,Missouri,G2900850,34.0,29,2050,Shelby,1.0
1606,Missouri,G2900650,34.0,29,1830,St Charles,1.0
1607,Missouri,G2900670,34.0,29,1850,St Clair,1.0
1608,Missouri,G2900710,34.0,29,1870,St Francois,1.0
1609,Missouri,G2900730,34.0,29,1890,St Louis,1.0
1610,Missouri,G2901110,34.0,29,5100,St Louis City,1.0
1611,Missouri,G2900690,34.0,29,1860,Ste Genevieve,1.0
1612,Missouri,G2900870,34.0,29,2070,Stoddard,1.0
1613,Missouri,G2900890,34.0,29,2090,Stone,1.0
1614,Missouri,G2900910,34.0,29,2110,Sullivan,1.0
1615,Missouri,G2900930,34.0,29,2130,Taney,1.0
1616,Missouri,G2900950,34.0,29,2150,Texas,1.0
1617,Missouri,G2900970,34.0,29,2170,Vernon,1.0
1618,Missouri,G2900990,34.0,29,2190,Warren,1.0
1619,Missouri,G2901010,34.0,29,2210,Washington,1.0
1620,Missouri,G2901030,34.0,29,2230,Wayne,1.0
1621,Missouri,G2901050,34.0,29,2250,Webster,1.0
1622,Missouri,G2901070,34.0,29,2270,Worth,1.0
1623,Missouri,G2901090,34.0,29,2290,Wright,1.0
1624,Montana,G2901130,64.0,30,10,Beaverhead,1.0
1625,Montana,G2901150,64.0,30,30,Big Horn,1.0
1626,Montana,G2901170,64.0,30,50,Blaine,1.0
1627,Montana,G2901190,64.0,30,70,Broadwater,1.0
1628,Montana,G2901210,64.0,30,90,Carbon,1.0
1629,Montana,G2901230,64.0,30,110,Carter,1.0
1630,Montana,G2901250,64.0,30,130,Cascade,1.0
1631,Montana,G2901270,64.0,30,150,Chouteau,1.0
1632,Montana,G2901290,64.0,30,170,Custer,1.0
1633,Montana,G2901310,64.0,30,190,Daniels,1.0
1634,Montana,G2901330,64.0,30,210,Dawson,1.0
1635,Montana,G2901350,64.0,30,230,Deer Lodge,1.0
1636,Montana,G2901370,64.0,30,250,Fallon,1.0
1637,Montana,G2901390,64.0,30,270,Fergus,1.0
1638,Montana,G2901410,64.0,30,290,Flathead,1.0
1639,Montana,G2901430,64.0,30,310,Gallatin,1.0
1640,Montana,G2901450,64.0,30,330,Garfield,1.0
1641,Montana,G2901470,64.0,30,350,Glacier,1.0
1642,Montana,G2901490,64.0,30,370,Golden Valley,1.0
1643,Montana,G2901510,64.0,30,390,Granite,1.0
1644,Montana,G2901530,64.0,30,410,Hill,1.0
1645,Montana,G2901550,64.0,30,430,Jefferson,1.0
1646,Montana,G2901570,64.0,30,450,Judith Basin,1.0
1647,Montana,G2901590,64.0,30,470,Lake,1.0
1648,Montana,G2901610,64.0,30,490,Lewis And Clark,1.0
1649,Montana,G2901630,64.0,30,510,Liberty,1.0
1650,Montana,G2901650,64.0,30,530,Lincoln,1.0
1651,Montana,G2901690,64.0,30,570,Madison,1.0
1652,Montana,G2901670,64.0,30,550,McCone,1.0
1653,Montana,G2901710,64.0,30,590,Meagher,1.0
1654,Montana,G2901730,64.0,30,610,Mineral,1.0
1655,Montana,G2901750,64.0,30,630,Missoula,1.0
1656,Montana,G2901770,64.0,30,650,Musselshell,1.0
1657,Montana,G2901790,64.0,30,670,Park,1.0
1658,Montana,G2901810,64.0,30,690,Petroleum,1.0
1659,Montana,G2901830,64.0,30,710,Phillips,1.0
1660,Montana,G2901850,64.0,30,730,Pondera,1.0
1661,Montana,G2901860,64.0,30,750,Powder River,1.0
1662,Montana,G2901870,64.0,30,770,Powell,1.0
1663,Montana,G2901890,64.0,30,790,Prairie,1.0
1664,Montana,G2901950,64.0,30,810,Ravalli,1.0
1665,Montana,G2901970,64.0,30,830,Richland,1.0
1666,Montana,G2901990,64.0,30,850,Roosevelt,1.0
1667,Montana,G2902010,64.0,30,870,Rosebud,1.0
1668,Montana,G2902030,64.0,30,890,Sanders,1.0
1669,Montana,G2902050,64.0,30,910,Sheridan,1.0
1670,Montana,G2902070,64.0,30,930,Silver Bow,1.0
1671,Montana,G2902090,64.0,30,950,Stillwater,1.0
1672,Montana,G2902110,64.0,30,970,Sweet Grass,1.0
1673,Montana,G2902130,64.0,30,990,Teton,1.0
1674,Montana,G2902150,64.0,30,1010,Toole,1.0
1675,Montana,G2902170,64.0,30,1030,Treasure,1.0
1676,Montana,G2902190,64.0,30,1050,Valley,1.0
1677,Montana,G2902210,64.0,30,1070,Wheatland,1.0
1678,Montana,G2902230,64.0,30,1090,Wibaux,1.0
1679,Montana,G2902250,64.0,30,1110,Yellowstone,1.0
1680,Montana,G2902270,64.0,30,1130,Yellowstone National Park,1.0
1681,Nebraska,G2902290,35.0,31,10,Adams,1.0
1682,Nebraska,G2905100,35.0,31,30,Antelope,1.0
1683,Nebraska,G3000010,35.0,31,50,Arthur,1.0
1684,Nebraska,G3000030,35.0,31,70,Banner,1.0
1685,Nebraska,G3000050,35.0,31,90,Blaine,1.0
1686,Nebraska,G3000070,35.0,31,110,Boone,1.0
1687,Nebraska,G3000090,35.0,31,130,Box Butte,1.0
1688,Nebraska,G3000110,35.0,31,150,Boyd,1.0
1689,Nebraska,G3000130,35.0,31,170,Brown,1.0
1690,Nebraska,G3000150,35.0,31,190,Buffalo,1.0
1691,Nebraska,G3000170,35.0,31,210,Burt,1.0
1692,Nebraska,G3000190,35.0,31,230,Butler,1.0
1693,Nebraska,G3000210,35.0,31,250,Cass,1.0
1694,Nebraska,G3000230,35.0,31,270,Cedar,1.0
1695,Nebraska,G3000250,35.0,31,290,Chase,1.0
1696,Nebraska,G3000270,35.0,31,310,Cherry,1.0
1697,Nebraska,G3000290,35.0,31,330,Cheyenne,1.0
1698,Nebraska,G3000310,35.0,31,350,Clay,1.0
1699,Nebraska,G3000330,35.0,31,370,Colfax,1.0
1700,Nebraska,G3000350,35.0,31,390,Cuming,1.0
1701,Nebraska,G3000370,35.0,31,410,Custer,1.0
1702,Nebraska,G3000390,35.0,31,430,Dakota,1.0
1703,Nebraska,G3000410,35.0,31,450,Dawes,1.0
1704,Nebraska,G3000430,35.0,31,470,Dawson,1.0
1705,Nebraska,G3000450,35.0,31,490,Deuel,1.0
1706,Nebraska,G3000470,35.0,31,510,Dixon,1.0
1707,Nebraska,G3000490,35.0,31,530,Dodge,1.0
1708,Nebraska,G3000510,35.0,31,550,Douglas,1.0
1709,Nebraska,G3000530,35.0,31,570,Dundy,1.0
1710,Nebraska,G3000550,35.0,31,590,Fillmore,1.0
1711,Nebraska,G3000570,35.0,31,610,Franklin,1.0
1712,Nebraska,G3000590,35.0,31,630,Frontier,1.0
1713,Nebraska,G3000610,35.0,31,650,Furnas,1.0
1714,Nebraska,G3000630,35.0,31,670,Gage,1.0
1715,Nebraska,G3000650,35.0,31,690,Garden,1.0
1716,Nebraska,G3000670,35.0,31,710,Garfield,1.0
1717,Nebraska,G3000690,35.0,31,730,Gosper,1.0
1718,Nebraska,G3000710,35.0,31,750,Grant,1.0
1719,Nebraska,G3000730,35.0,31,770,Greeley,1.0
1720,Nebraska,G3000750,35.0,31,790,Hall,1.0
1721,Nebraska,G3000770,35.0,31,810,Hamilton,1.0
1722,Nebraska,G3000790,35.0,31,830,Harlan,1.0
1723,Nebraska,G3000810,35.0,31,850,Hayes,1.0
1724,Nebraska,G3000830,35.0,31,870,Hitchcock,1.0
1725,Nebraska,G3000850,35.0,31,890,Holt,1.0
1726,Nebraska,G3000870,35.0,31,910,Hooker,1.0
1727,Nebraska,G3000890,35.0,31,930,Howard,1.0
1728,Nebraska,G3000910,35.0,31,950,Jefferson,1.0
1729,Nebraska,G3000930,35.0,31,970,Johnson,1.0
1730,Nebraska,G3000950,35.0,31,990,Kearney,1.0
1731,Nebraska,G3000970,35.0,31,1010,Keith,1.0
1732,Nebraska,G3000990,35.0,31,1030,Keya Paha,1.0
1733,Nebraska,G3001010,35.0,31,1050,Kimball,1.0
1734,Nebraska,G3001030,35.0,31,1070,Knox,1.0
1735,Nebraska,G3001050,35.0,31,1090,Lancaster,1.0
1736,Nebraska,G3001070,35.0,31,1110,Lincoln,1.0
1737,Nebraska,G3001090,35.0,31,1130,Logan,1.0
1738,Nebraska,G3001110,35.0,31,1150,Loup,1.0
1739,Nebraska,G3100010,35.0,31,1190,Madison,1.0
1740,Nebraska,G3001130,35.0,31,1170,McPherson,1.0
1741,Nebraska,G3100030,35.0,31,1210,Merrick,1.0
1742,Nebraska,G3100050,35.0,31,1230,Morrill,1.0
1743,Nebraska,G3100070,35.0,31,1250,Nance,1.0
1744,Nebraska,G3100090,35.0,31,1270,Nemaha,1.0
1745,Nebraska,G3100110,35.0,31,1290,Nuckolls,1.0
1746,Nebraska,G3100130,35.0,31,1310,Otoe,1.0
1747,Nebraska,G3100150,35.0,31,1330,Pawnee,1.0
1748,Nebraska,G3100170,35.0,31,1350,Perkins,1.0
1749,Nebraska,G3100190,35.0,31,1370,Phelps,1.0
1750,Nebraska,G3100210,35.0,31,1390,Pierce,1.0
1751,Nebraska,G3100230,35.0,31,1410,Platte,1.0
1752,Nebraska,G3100250,35.0,31,1430,Polk,1.0
1753,Nebraska,G3100270,35.0,31,1450,Red Willow,1.0
1754,Nebraska,G3100290,35.0,31,1470,Richardson,1.0
1755,Nebraska,G3100310,35.0,31,1490,Rock,1.0
1756,Nebraska,G3100330,35.0,31,1510,Saline,1.0
1757,Nebraska,G3100350,35.0,31,1530,Sarpy,1.0
1758,Nebraska,G3100370,35.0,31,1550,Saunders,1.0
1759,Nebraska,G3100390,35.0,31,1570,Scotts Bluff,1.0
1760,Nebraska,G3100410,35.0,31,1590,Seward,1.0
1761,Nebraska,G3100430,35.0,31,1610,Sheridan,1.0
1762,Nebraska,G3100450,35.0,31,1630,Sherman,1.0
1763,Nebraska,G3100470,35.0,31,1650,Sioux,1.0
1764,Nebraska,G3100490,35.0,31,1670,Stanton,1.0
1765,Nebraska,G3100510,35.0,31,1690,Thayer,1.0
1766,Nebraska,G3100530,35.0,31,1710,Thomas,1.0
1767,Nebraska,G3100550,35.0,31,1730,Thurston,1.0
1768,Nebraska,G3100570,35.0,31,1750,Valley,1.0
1769,Nebraska,G3100590,35.0,31,1770,Washington,1.0
1770,Nebraska,G3100610,35.0,31,1790,Wayne,1.0
1771,Nebraska,G3100630,35.0,31,1810,Webster,1.0
1772,Nebraska,G3100650,35.0,31,1830,Wheeler,1.0
1773,Nebraska,G3100670,35.0,31,1850,York,1.0
1774,Nevada,G3101030,,32,510,Carson City,0.0
1775,Nevada,G3100690,65.0,32,10,Churchill,0.0
1776,Nevada,G3100710,65.0,32,30,Clark,0.0
1777,Nevada,G3100730,65.0,32,50,Douglas,0.0
1778,Nevada,G3100750,65.0,32,70,Elko,0.0
1779,Nevada,G3100770,65.0,32,90,Esmeralda,0.0
1780,Nevada,G3100790,65.0,32,110,Eureka,0.0
1781,Nevada,G3100810,65.0,32,130,Humboldt,0.0
1782,Nevada,G3100830,65.0,32,150,Lander,0.0
1783,Nevada,G3100850,65.0,32,170,Lincoln,0.0
1784,Nevada,G3100870,65.0,32,190,Lyon,0.0
1785,Nevada,G3100890,65.0,32,210,Mineral,0.0
1786,Nevada,G3100910,65.0,32,230,Nye,0.0
1787,Nevada,G3100930,65.0,32,250,Ormsby,0.0
1788,Nevada,G3100950,65.0,32,270,Pershing,0.0
1789,Nevada,G3100970,65.0,32,290,Storey,0.0
1790,Nevada,G3100990,65.0,32,310,Washoe,0.0
1791,Nevada,G3101010,65.0,32,330,White Pine,0.0
1792,New Hampshire,G3101050,4.0,33,10,Belknap,1.0
1793,New Hampshire,G3101070,4.0,33,30,Carroll,1.0
1794,New Hampshire,G3101090,4.0,33,50,Cheshire,1.0
1795,New Hampshire,G3101110,4.0,33,70,Coos,1.0
1796,New Hampshire,G3101130,4.0,33,90,Grafton,1.0
1797,New Hampshire,G3101150,4.0,33,110,Hillsborough,1.0
1798,New Hampshire,G3101170,4.0,33,130,Merrimack,1.0
1799,New Hampshire,G3101190,4.0,33,150,Rockingham,1.0
1800,New Hampshire,G3101210,4.0,33,170,Strafford,1.0
1801,New Hampshire,G3101230,4.0,33,190,Sullivan,1.0
1802,New Jersey,G3101250,12.0,34,10,Atlantic,0.0
1803,New Jersey,G3101270,12.0,34,30,Bergen,0.0
1804,New Jersey,G3101290,12.0,34,50,Burlington,0.0
1805,New Jersey,G3101310,12.0,34,70,Camden,0.0
1806,New Jersey,G3101330,12.0,34,90,Cape May,0.0
1807,New Jersey,G3101350,12.0,34,110,Cumberland,0.0
1808,New Jersey,G3101370,12.0,34,130,Essex,0.0
1809,New Jersey,G3101390,12.0,34,150,Gloucester,0.0
1810,New Jersey,G3101410,12.0,34,170,Hudson,0.0
1811,New Jersey,G3101430,12.0,34,190,Hunterdon,0.0
1812,New Jersey,G3101450,12.0,34,210,Mercer,0.0
1813,New Jersey,G3101470,12.0,34,230,Middlesex,0.0
1814,New Jersey,G3101490,12.0,34,250,Monmouth,0.0
1815,New Jersey,G3101510,12.0,34,270,Morris,0.0
1816,New Jersey,G3101530,12.0,34,290,Ocean,0.0
1817,New Jersey,G3101550,12.0,34,310,Passaic,0.0
1818,New Jersey,G3101570,12.0,34,330,Salem,0.0
1819,New Jersey,G3101590,12.0,34,350,Somerset,0.0
1820,New Jersey,G3101610,12.0,34,370,Sussex,0.0
1821,New Jersey,G3101630,12.0,34,390,Union,0.0
1822,New Jersey,G3101650,12.0,34,410,Warren,0.0
1823,New Mexico,G3101670,66.0,35,10,Bernalillo,1.0
1824,New Mexico,G3101690,66.0,35,30,Catron,1.0
1825,New Mexico,G3101710,66.0,35,50,Chaves,1.0
1826,New Mexico,G3101730,,35,60,Cibola,1.0
1827,New Mexico,G3101750,66.0,35,70,Colfax,1.0
1828,New Mexico,G3101770,66.0,35,90,Curry,1.0
1829,New Mexico,G3101790,66.0,35,110,De Baca,1.0
1830,New Mexico,G3101810,66.0,35,130,Dona Ana,1.0
1831,New Mexico,G3101830,66.0,35,150,Eddy,1.0
1832,New Mexico,G3101850,66.0,35,170,Grant,1.0
1833,New Mexico,G3200010,66.0,35,190,Guadalupe,1.0
1834,New Mexico,G3200030,66.0,35,210,Harding,1.0
1835,New Mexico,G3200050,66.0,35,230,Hidalgo,1.0
1836,New Mexico,G3200070,66.0,35,250,Lea,1.0
1837,New Mexico,G3200090,66.0,35,270,Lincoln,1.0
1838,New Mexico,G3200110,66.0,35,280,Los Alamos,1.0
1839,New Mexico,G3200130,66.0,35,290,Luna,1.0
1840,New Mexico,G3200150,66.0,35,310,McKinley,1.0
