STATE,ALLCOUNTIES,Time 1,Time 2,Time 3
New York,Chenango,Naur,Yes,Yes
New York,Clinton,Naur,Yes,Yes
New York,Columbia,Naur,Yes,Yes
New York,Cortland,Naur,Yes,Yes
New York,Delaware,Naur,Yes,Yes
New York,Dutchess,Yes,Naur,Yes
New York,Erie,Yes,Yes,Yes
New York,Essex,Naur,Yes,Yes
New York,Franklin,Naur,Yes,Yes
New York,Fulton,Naur,Yes,Yes
New York,Genesee,Naur,Yes,Yes
New York,Greene,Naur,Yes,Yes
New York,Hamilton,Naur,Yes,Yes
New York,Herkimer,Yes,Yes,Yes
New York,Jefferson,Naur,Yes,Yes
New York,Kings,Yes,Naur,Yes
New York,Lewis,Naur,Yes,Yes
New York,Livingston,Naur,Yes,Yes
New York,Madison,Naur,Yes,Yes
New York,Monroe,Yes,Yes,Yes
New York,Montgomery,Naur,Yes,Yes
New York,Nassau,Yes,Yes,Yes
New York,New York,Yes,Naur,Yes
New York,Niagara,Yes,Yes,Yes
New York,Oneida,Yes,Yes,Yes
New York,Onondaga,Yes,Yes,Yes
New York,Ontario,Naur,Yes,Yes
New York,Orange,Naur,Naur,Yes
New York,Orleans,Naur,Yes,Yes
New York,Oswego,Naur,Yes,Yes
New York,Otsego,Naur,Yes,Yes
New York,Putnam,Naur,Naur,Yes
New York,Queens,Yes,Yes,Yes
New York,Rensselaer,Yes,Yes,Yes
New York,Richmond,Yes,Naur,Yes
New York,Rockland,Naur,Yes,Yes
New York,Saratoga,Yes,Yes,Yes
New York,Schenectady,Yes,Yes,Yes
New York,Schoharie,Naur,Yes,Yes
New York,Schuyler,Naur,Yes,Yes
New York,Seneca,Naur,Yes,Yes
New York,St Lawrence,Naur,Yes,Yes
New York,Steuben,Naur,Yes,Yes
New York,Suffolk,Naur,Yes,Yes
New York,Sullivan,Naur,Naur,Yes
New York,Tioga,Naur,Yes,Yes
New York,Tompkins,Naur,Yes,Yes
New York,Ulster,Naur,Yes,Yes
New York,Warren,Naur,Yes,Yes
New York,Washington,Naur,Yes,Yes
New York,Wayne,Naur,Yes,Yes
New York,Westchester,Yes,Yes,Yes
New York,Wyoming,Naur,Yes,Yes
New York,Yates,Naur,Yes,Yes
North Carolina,Alamance,Naur,Naur,Yes
North Carolina,Alexander,Naur,Yes,Yes
North Carolina,Alleghany,Naur,Yes,Yes
North Carolina,Anson,Naur,Yes,Yes
North Carolina,Ashe,Naur,Yes,Yes
North Carolina,Avery,Naur,Yes,Yes
North Carolina,Beaufort,Naur,Yes,Yes
North Carolina,Bertie,Naur,Yes,Yes
North Carolina,Bladen,Naur,Yes,Yes
North Carolina,Brunswick,Naur,Yes,Yes
North Carolina,Buncombe,Naur,Yes,Yes
North Carolina,Burke,Naur,Yes,Yes
North Carolina,Cabarrus,Naur,Naur,Yes
North Carolina,Caldwell,Naur,Yes,Yes
North Carolina,Camden,Naur,Yes,Yes
North Carolina,Carteret,Naur,Yes,Yes
North Carolina,Caswell,Naur,Naur,Yes
North Carolina,Catawba,Naur,Yes,Yes
North Carolina,Chatham,Naur,Naur,Yes
North Carolina,Cherokee,Naur,Yes,Yes
North Carolina,Chowan,Naur,Yes,Yes
North Carolina,Clay,Naur,Yes,Yes
North Carolina,Cleveland,Naur,Yes,Yes
North Carolina,Columbus,Naur,Yes,Yes
North Carolina,Craven,Naur,Yes,Yes
North Carolina,Cumberland,Naur,Yes,Yes
North Carolina,Currituck,Naur,Yes,Yes
North Carolina,Dare,Naur,Yes,Yes
North Carolina,Davidson,Naur,Naur,Yes
North Carolina,Davie,Naur,Naur,Yes
North Carolina,Duplin,Naur,Yes,Yes
North Carolina,Durham,Yes,Naur,Yes
North Carolina,Edgecombe,Naur,Yes,Yes
North Carolina,Forsyth,Yes,Naur,Yes
North Carolina,Franklin,Naur,Yes,Yes
North Carolina,Gaston,Naur,Yes,Yes
North Carolina,Gates,Naur,Yes,Yes
North Carolina,Graham,Naur,Yes,Yes
North Carolina,Granville,Naur,Yes,Yes
North Carolina,Greene,Naur,Yes,Yes
North Carolina,Guilford,Yes,Naur,Yes
North Carolina,Halifax,Naur,Yes,Yes
North Carolina,Harnett,Naur,Yes,Yes
North Carolina,Haywood,Naur,Yes,Yes
North Carolina,Henderson,Naur,Yes,Yes
North Carolina,Hertford,Naur,Yes,Yes
North Carolina,Hoke,Naur,Naur,Yes
North Carolina,Hyde,Naur,Yes,Yes
North Carolina,Iredell,Naur,Yes,Yes
North Carolina,Jackson,Naur,Yes,Yes
North Carolina,Johnston,Naur,Yes,Yes
North Carolina,Jones,Naur,Yes,Yes
North Carolina,Lee,Naur,Naur,Yes
North Carolina,Lenoir,Naur,Yes,Yes
North Carolina,Lincoln,Naur,Yes,Yes
North Carolina,Macon,Naur,Yes,Yes
North Carolina,Madison,Naur,Yes,Yes
North Carolina,Martin,Naur,Yes,Yes
North Carolina,McDowell,Naur,Yes,Yes
North Carolina,Mecklenburg,Yes,Yes,Yes
North Carolina,Mitchell,Naur,Yes,Yes
North Carolina,Montgomery,Naur,Naur,Yes
North Carolina,Moore,Naur,Yes,Yes
North Carolina,Nash,Naur,Yes,Yes
North Carolina,New Hanover,Naur,Yes,Yes
North Carolina,Northampton,Naur,Yes,Yes
North Carolina,Onslow,Naur,Yes,Yes
North Carolina,Orange,Naur,Naur,Yes
North Carolina,Pamlico,Naur,Yes,Yes
North Carolina,Pasquotank,Naur,Yes,Yes
North Carolina,Pender,Naur,Yes,Yes
North Carolina,Perquimans,Naur,Yes,Yes
North Carolina,Person,Naur,Naur,Yes
North Carolina,Pitt,Naur,Yes,Yes
North Carolina,Polk,Naur,Yes,Yes
North Carolina,Randolph,Naur,Naur,Yes
North Carolina,Richmond,Naur,Yes,Yes
North Carolina,Robeson,Naur,Yes,Yes
North Carolina,Rockingham,Naur,Naur,Yes
North Carolina,Rowan,Naur,Yes,Yes
North Carolina,Rutherford,Naur,Yes,Yes
North Carolina,Sampson,Naur,Yes,Yes
North Carolina,Scotland,Naur,Naur,Yes
North Carolina,Stanly,Naur,Naur,Yes
North Carolina,Stokes,Naur,Naur,Yes
North Carolina,Surry,Naur,Naur,Yes
North Carolina,Swain,Naur,Yes,Yes
North Carolina,Transylvania,Naur,Yes,Yes
North Carolina,Tyrrell,Naur,Yes,Yes
North Carolina,Union,Naur,Yes,Yes
North Carolina,Vance,Naur,Yes,Yes
North Carolina,Wake,Naur,Yes,Yes
North Carolina,Warren,Naur,Yes,Yes
North Carolina,Washington,Naur,Yes,Yes
North Carolina,Watauga,Naur,Yes,Yes
North Carolina,Wayne,Naur,Yes,Yes
North Carolina,Wilkes,Naur,Yes,Yes
North Carolina,Wilson,Naur,Yes,Yes
North Carolina,Yadkin,Naur,Naur,Yes
North Carolina,Yancey,Naur,Yes,Yes
North Dakota,Adams,Naur,Yes,Yes
North Dakota,Barnes,Naur,Yes,Yes
North Dakota,Benson,Naur,Yes,Yes
North Dakota,Billings,Naur,Yes,Yes
North Dakota,Bottineau,Naur,Yes,Yes
North Dakota,Bowman,Naur,Yes,Yes
North Dakota,Burke,Naur,Yes,Yes
North Dakota,Burleigh,Naur,Yes,Yes
North Dakota,Cass,Naur,Yes,Yes
North Dakota,Cavalier,Naur,Yes,Yes
North Dakota,Dickey,Naur,Yes,Yes
North Dakota,Divide,Naur,Yes,Yes
North Dakota,Dunn,Naur,Yes,Yes
North Dakota,Eddy,Naur,Yes,Yes
North Dakota,Emmons,Naur,Yes,Yes
North Dakota,Foster,Naur,Yes,Yes
North Dakota,Golden Valley,Naur,Yes,Yes
North Dakota,Grand Forks,Naur,Yes,Yes
North Dakota,Grant,Naur,Yes,Yes
North Dakota,Griggs,Naur,Yes,Yes
North Dakota,Hettinger,Naur,Yes,Yes
North Dakota,Kidder,Naur,Yes,Yes
North Dakota,LaMoure,Naur,Yes,Yes
North Dakota,Logan,Naur,Yes,Yes
North Dakota,McHenry,Naur,Yes,Yes
North Dakota,McIntosh,Naur,Yes,Yes
North Dakota,McKenzie,Naur,Yes,Yes
North Dakota,McLean,Naur,Yes,Yes
North Dakota,Mercer,Naur,Yes,Yes
North Dakota,Morton,Naur,Yes,Yes
North Dakota,Mountrail,Naur,Yes,Yes
North Dakota,Nelson,Naur,Yes,Yes
North Dakota,Oliver,Naur,Yes,Yes
North Dakota,Pembina,Naur,Yes,Yes
North Dakota,Pierce,Naur,Yes,Yes
North Dakota,Ramsey,Naur,Yes,Yes
North Dakota,Ransom,Naur,Yes,Yes
North Dakota,Renville,Naur,Yes,Yes
North Dakota,Richland,Naur,Yes,Yes
North Dakota,Rolette,Naur,Yes,Yes
North Dakota,Sargent,Naur,Yes,Yes
North Dakota,Sheridan,Naur,Yes,Yes
North Dakota,Sioux,Naur,Yes,Yes
North Dakota,Slope,Naur,Yes,Yes
North Dakota,Stark,Naur,Yes,Yes
North Dakota,Steele,Naur,Yes,Yes
North Dakota,Stutsman,Naur,Yes,Yes
North Dakota,Towner,Naur,Yes,Yes
North Dakota,Traill,Naur,Yes,Yes
North Dakota,Walsh,Naur,Yes,Yes
North Dakota,Ward,Naur,Yes,Yes
North Dakota,Wells,Naur,Yes,Yes
North Dakota,Williams,Naur,Yes,Yes
Ohio,Adams,Naur,Naur,Yes
Ohio,Allen,Yes,Naur,Yes
Ohio,Ashland,Naur,Naur,Yes
Ohio,Ashtabula,Naur,Naur,Yes
Ohio,Athens,Naur,Naur,Yes
Ohio,Auglaize,Naur,Naur,Yes
Ohio,Belmont,Naur,Naur,Yes
Ohio,Brown,Naur,Naur,Yes
Ohio,Butler,Yes,Naur,Yes
Ohio,Carroll,Naur,Naur,Yes
Ohio,Champaign,Naur,Naur,Yes
Ohio,Clark,Yes,Naur,Yes
Ohio,Clermont,Naur,Naur,Yes
Ohio,Clinton,Naur,Naur,Yes
Ohio,Columbiana,Naur,Naur,Yes
Ohio,Coshocton,Naur,Naur,Yes
Ohio,Crawford,Naur,Naur,Yes
Ohio,Cuyahoga,Naur,Yes,Yes
Ohio,Darke,Naur,Naur,Yes
Ohio,Defiance,Naur,Naur,Yes
Ohio,Delaware,Naur,Naur,Yes
Ohio,Erie,Naur,Naur,Yes
Ohio,Fairfield,Naur,Naur,Yes
Ohio,Fayette,Naur,Naur,Yes
Ohio,Franklin,Yes,Yes,Yes
Ohio,Fulton,Naur,Naur,Yes
Ohio,Gallia,Naur,Naur,Yes
Ohio,Geauga,Naur,Naur,Yes
Ohio,Greene,Naur,Naur,Yes
Ohio,Guernsey,Naur,Naur,Yes
Ohio,Hamilton,Naur,Yes,Yes
Ohio,Hancock,Naur,Naur,Yes
Ohio,Hardin,Naur,Naur,Yes
Ohio,Harrison,Naur,Naur,Yes
Ohio,Henry,Naur,Naur,Yes
Ohio,Highland,Naur,Naur,Yes
Ohio,Hocking,Naur,Naur,Yes
Ohio,Holmes,Naur,Naur,Yes
Ohio,Huron,Naur,Naur,Yes
Ohio,Jackson,Naur,Naur,Yes
Ohio,Jefferson,Naur,Naur,Yes
Ohio,Knox,Naur,Naur,Yes
Ohio,Lake,Naur,Naur,Yes
Ohio,Lawrence,Naur,Naur,Yes
Ohio,Licking,Naur,Naur,Yes
Ohio,Logan,Naur,Naur,Yes
Ohio,Lorain,Yes,Yes,Yes
Ohio,Lucas,Yes,Naur,Yes
Ohio,Madison,Naur,Naur,Yes
Ohio,Mahoning,Yes,Naur,Yes
Ohio,Marion,Naur,Naur,Yes
Ohio,Medina,Naur,Naur,Yes
Ohio,Meigs,Naur,Naur,Yes
Ohio,Mercer,Naur,Naur,Yes
Ohio,Miami,Naur,Naur,Yes
Ohio,Monroe,Naur,Naur,Yes
Ohio,Montgomery,Naur,Yes,Yes
Ohio,Morgan,Naur,Naur,Yes
Ohio,Morrow,Naur,Naur,Yes
Ohio,Muskingum,Naur,Naur,Yes
Ohio,Noble,Naur,Naur,Yes
Ohio,Ottawa,Naur,Naur,Yes
Ohio,Paulding,Naur,Naur,Yes
Ohio,Perry,Naur,Naur,Yes
Ohio,Pickaway,Naur,Naur,Yes
Ohio,Pike,Naur,Naur,Yes
Ohio,Portage,Naur,Naur,Yes
Ohio,Preble,Naur,Naur,Yes
Ohio,Putnam,Naur,Naur,Yes
Ohio,Richland,Naur,Naur,Yes
Ohio,Ross,Naur,Naur,Yes
Ohio,Sandusky,Naur,Naur,Yes
Ohio,Scioto,Yes,Naur,Yes
Ohio,Seneca,Naur,Naur,Yes
Ohio,Shelby,Naur,Naur,Yes
Ohio,Stark,Yes,Naur,Yes
Ohio,Summit,Yes,Naur,Yes
Ohio,Trumbull,Yes,Naur,Yes
Ohio,Tuscarawas,Naur,Naur,Yes
Ohio,Union,Naur,Naur,Yes
Ohio,Van Wert,Naur,Naur,Yes
Ohio,Vinton,Naur,Naur,Yes
Ohio,Warren,Naur,Naur,Yes
Ohio,Washington,Naur,Naur,Yes
Ohio,Wayne,Naur,Naur,Yes
Ohio,Williams,Naur,Naur,Yes
Ohio,Wood,Yes,Naur,Yes
Ohio,Wyandot,Naur,Naur,Yes
Oklahoma,Adair,Naur,Yes,Naur
Oklahoma,Alfalfa,Naur,Yes,Naur
Oklahoma,Atoka,Naur,Yes,Naur
Oklahoma,Beaver,Naur,Yes,Naur
Oklahoma,Beckham,Naur,Yes,Naur
Oklahoma,Blaine,Naur,Yes,Naur
Oklahoma,Bryan,Naur,Yes,Naur
Oklahoma,Caddo,Naur,Yes,Naur
Oklahoma,Canadian,Naur,Yes,Naur
Oklahoma,Carter,Naur,Yes,Naur
Oklahoma,Cherokee,Naur,Yes,Naur
Oklahoma,Choctaw,Naur,Yes,Naur
Oklahoma,Cimarron,Naur,Yes,Naur
Oklahoma,Cleveland,Naur,Yes,Naur
Oklahoma,Coal,Naur,Yes,Naur
Oklahoma,Comanche,Naur,Yes,Yes
Oklahoma,Cotton,Naur,Yes,Naur
Oklahoma,Craig,Naur,Yes,Naur
Oklahoma,Creek,Naur,Yes,Naur
Oklahoma,Custer,Naur,Yes,Naur
Oklahoma,Delaware,Naur,Yes,Naur
Oklahoma,Dewey,Naur,Yes,Naur
Oklahoma,Ellis,Naur,Yes,Naur
Oklahoma,Garfield,Naur,Yes,Naur
Oklahoma,Garvin,Naur,Yes,Naur
Oklahoma,Grady,Naur,Yes,Naur
Oklahoma,Grant,Naur,Yes,Naur
Oklahoma,Greer,Naur,Yes,Naur
Oklahoma,Harmon,Naur,Yes,Naur
Oklahoma,Harper,Naur,Yes,Naur
Oklahoma,Haskell,Naur,Yes,Naur
Oklahoma,Hughes,Naur,Yes,Naur
Oklahoma,Jackson,Naur,Yes,Naur
Oklahoma,Jefferson,Naur,Yes,Naur
Oklahoma,Johnston,Naur,Yes,Naur
Oklahoma,Kay,Naur,Yes,Naur
Oklahoma,Kingfisher,Naur,Yes,Naur
Oklahoma,Kiowa,Naur,Yes,Naur
Oklahoma,Latimer,Naur,Yes,Naur
Oklahoma,Le Flore,Naur,Yes,Naur
Oklahoma,Lincoln,Naur,Yes,Naur
Oklahoma,Logan,Naur,Yes,Naur
Oklahoma,Love,Naur,Yes,Naur
Oklahoma,Major,Naur,Yes,Naur
Oklahoma,Marshall,Naur,Yes,Naur
Oklahoma,Mayes,Naur,Yes,Naur
Oklahoma,McClain,Naur,Yes,Naur
Oklahoma,McCurtain,Naur,Yes,Naur
Oklahoma,McIntosh,Naur,Yes,Naur
Oklahoma,Murray,Naur,Yes,Naur
Oklahoma,Muskogee,Naur,Yes,Naur
Oklahoma,Noble,Naur,Yes,Naur
Oklahoma,Nowata,Naur,Yes,Naur
Oklahoma,Okfuskee,Naur,Yes,Naur
Oklahoma,Oklahoma,Yes,Yes,Yes
Oklahoma,Okmulgee,Naur,Yes,Naur
Oklahoma,Osage,Yes,Yes,Naur
Oklahoma,Ottawa,Naur,Yes,Naur
Oklahoma,Pawnee,Naur,Yes,Naur
Oklahoma,Payne,Naur,Yes,Naur
Oklahoma,Pittsburg,Naur,Yes,Naur
Oklahoma,Pontotoc,Naur,Yes,Naur
Oklahoma,Pottawatomie,Naur,Yes,Naur
Oklahoma,Pushmataha,Naur,Yes,Naur
Oklahoma,Roger Mills,Naur,Yes,Naur
Oklahoma,Rogers,Naur,Yes,Naur
Oklahoma,Seminole,Naur,Yes,Naur
Oklahoma,Sequoyah,Naur,Yes,Naur
Oklahoma,Stephens,Naur,Yes,Naur
Oklahoma,Texas,Naur,Yes,Naur
Oklahoma,Tillman,Naur,Yes,Naur
Oklahoma,Tulsa,Yes,Yes,Naur
Oklahoma,Wagoner,Naur,Yes,Naur
Oklahoma,Washington,Naur,Yes,Naur
Oklahoma,Washita,Naur,Yes,Naur
Oklahoma,Woods,Naur,Yes,Naur
Oklahoma,Woodward,Naur,Yes,Naur
Oregon,Baker,Naur,Yes,Naur
Oregon,Benton,Naur,Yes,Naur
Oregon,Clackamas,Yes,Yes,Naur
Oregon,Clatsop,Naur,Yes,Naur
Oregon,Columbia,Naur,Yes,Naur
Oregon,Coos,Naur,Yes,Naur
Oregon,Crook,Naur,Yes,Naur
Oregon,Curry,Naur,Yes,Naur
Oregon,Deschutes,Naur,Yes,Naur
Oregon,Douglas,Naur,Yes,Naur
Oregon,Gilliam,Naur,Yes,Naur
Oregon,Grant,Naur,Yes,Naur
Oregon,Harney,Naur,Yes,Naur
Oregon,Hood River,Naur,Yes,Naur
Oregon,Jackson,Naur,Yes,Naur
Oregon,Jefferson,Naur,Yes,Naur
Oregon,Josephine,Naur,Yes,Naur
Oregon,Klamath,Naur,Yes,Naur
Oregon,Lake,Naur,Yes,Naur
Oregon,Lane,Naur,Yes,Naur
Oregon,Lincoln,Naur,Yes,Naur
Oregon,Linn,Naur,Yes,Naur
Oregon,Malheur,Naur,Yes,Naur
Oregon,Marion,Naur,Yes,Naur
Oregon,Morrow,Naur,Yes,Naur
Oregon,Multnomah,Naur,Yes,Naur
Oregon,Polk,Naur,Yes,Naur
Oregon,Sherman,Naur,Yes,Naur
Oregon,Tillamook,Naur,Yes,Naur
Oregon,Umatilla,Naur,Yes,Naur
Oregon,Union,Naur,Yes,Naur
Oregon,Wallowa,Naur,Yes,Naur
Oregon,Wasco,Naur,Yes,Naur
Oregon,Washington,Naur,Yes,Naur
Oregon,Wheeler,Naur,Yes,Naur
Oregon,Yamhill,Naur,Yes,Naur
Pennsylvania,Adams,Naur,Yes,Yes
Pennsylvania,Allegheny,Yes,Yes,Yes
Pennsylvania,Armstrong,Naur,Naur,Yes
Pennsylvania,Beaver,Yes,Naur,Yes
Pennsylvania,Bedford,Naur,Naur,Yes
Pennsylvania,Berks,Naur,Naur,Yes
Pennsylvania,Blair,Yes,Naur,Yes
Pennsylvania,Bradford,Naur,Yes,Yes
Pennsylvania,Bucks,Yes,Naur,Yes
Pennsylvania,Butler,Naur,Naur,Yes
Pennsylvania,Cambria,Yes,Naur,Yes
Pennsylvania,Cameron,Naur,Yes,Yes
Pennsylvania,Carbon,Naur,Yes,Yes
Pennsylvania,Centre,Naur,Yes,Yes
Pennsylvania,Chester,Naur,Naur,Yes
Pennsylvania,Clarion,Naur,Naur,Yes
Pennsylvania,Clearfield,Naur,Naur,Yes
Pennsylvania,Clinton,Naur,Yes,Yes
Pennsylvania,Columbia,Naur,Yes,Yes
Pennsylvania,Crawford,Naur,Naur,Yes
Pennsylvania,Cumberland,Yes,Yes,Yes
Pennsylvania,Dauphin,Yes,Yes,Yes
Pennsylvania,Delaware,Yes,Naur,Yes
Pennsylvania,Elk,Naur,Naur,Yes
Pennsylvania,Erie,Yes,Yes,Yes
Pennsylvania,Fayette,Naur,Naur,Yes
Pennsylvania,Forest,Naur,Naur,Yes
Pennsylvania,Franklin,Naur,Yes,Yes
Pennsylvania,Fulton,Naur,Yes,Yes
Pennsylvania,Greene,Naur,Naur,Yes
Pennsylvania,Huntingdon,Naur,Yes,Yes
Pennsylvania,Indiana,Naur,Naur,Yes
Pennsylvania,Jefferson,Naur,Naur,Yes
Pennsylvania,Juniata,Naur,Yes,Yes
Pennsylvania,Lackawanna,Naur,Yes,Yes
Pennsylvania,Lancaster,Yes,Naur,Yes
Pennsylvania,Lawrence,Yes,Naur,Yes
Pennsylvania,Lebanon,Naur,Yes,Yes
Pennsylvania,Lehigh,Yes,Naur,Yes
Pennsylvania,Luzerne,Yes,Yes,Yes
Pennsylvania,Lycoming,Naur,Yes,Yes
Pennsylvania,McKean,Naur,Naur,Yes
Pennsylvania,Mercer,Naur,Naur,Yes
Pennsylvania,Mifflin,Naur,Yes,Yes
Pennsylvania,Monroe,Naur,Yes,Yes
Pennsylvania,Montgomery,Yes,Naur,Yes
Pennsylvania,Montour,Naur,Yes,Yes
Pennsylvania,Northampton,Yes,Naur,Yes
Pennsylvania,Northumberland,Naur,Yes,Yes
Pennsylvania,Perry,Naur,Yes,Yes
Pennsylvania,Philadelphia,Yes,Naur,Yes
Pennsylvania,Pike,Naur,Yes,Yes
Pennsylvania,Potter,Naur,Yes,Yes
Pennsylvania,Schuylkill,Naur,Yes,Yes
Pennsylvania,Snyder,Naur,Yes,Yes
Pennsylvania,Somerset,Naur,Naur,Yes
Pennsylvania,Sullivan,Naur,Yes,Yes
Pennsylvania,Susquehanna,Naur,Yes,Yes
Pennsylvania,Tioga,Naur,Yes,Yes
Pennsylvania,Union,Naur,Yes,Yes
Pennsylvania,Venango,Naur,Naur,Yes
Pennsylvania,Warren,Naur,Naur,Yes
Pennsylvania,Washington,Naur,Naur,Yes
Pennsylvania,Wayne,Naur,Yes,Yes
Pennsylvania,Westmoreland,Naur,Naur,Yes
Pennsylvania,Wyoming,Naur,Yes,Yes
Pennsylvania,York,Yes,Yes,Yes
Puerto Rico,Adjuntas Municipio,Naur,Yes,Yes
Puerto Rico,Aguada Municipio,Naur,Yes,Yes
Puerto Rico,Aguadilla Municipio,Naur,Yes,Yes
Puerto Rico,Aguas Buenas Municipio,Naur,Yes,Yes
Puerto Rico,Aibonito Municipio,Naur,Yes,Yes
Puerto Rico,Arecibo Municipio,Naur,Yes,Yes
Puerto Rico,Arroyo Municipio,Naur,Yes,Yes
Puerto Rico,Barceloneta Municipio,Naur,Yes,Yes
Puerto Rico,Barranquitas Municipio,Naur,Yes,Yes
Puerto Rico,Cabo Rojo Municipio,Naur,Yes,Yes
Puerto Rico,Caguas Municipio,Naur,Yes,Yes
Puerto Rico,Camuy Municipio,Naur,Yes,Yes
Puerto Rico,Carolina Municipio,Naur,Yes,Yes
Puerto Rico,Cayey Municipio,Naur,Yes,Yes
Puerto Rico,Ceiba Municipio,Naur,Yes,Yes
Puerto Rico,Ciales Municipio,Naur,Yes,Yes
Puerto Rico,Cidra Municipio,Naur,Yes,Yes
Puerto Rico,Coamo Municipio,Naur,Yes,Yes
Puerto Rico,Corozal Municipio,Naur,Yes,Yes
Puerto Rico,Culebra Municipio,Naur,Yes,Yes
Puerto Rico,Dorado Municipio,Naur,Yes,Yes
Puerto Rico,Fajardo Municipio,Naur,Yes,Yes
Puerto Rico,Florida Municipio,Naur,Yes,Yes
Puerto Rico,Guayama Municipio,Naur,Yes,Yes
Puerto Rico,Guayanilla Municipio,Naur,Yes,Yes
Puerto Rico,Guaynabo Municipio,Naur,Yes,Yes
Puerto Rico,Gurabo Municipio,Naur,Yes,Yes
Puerto Rico,Hatillo Municipio,Naur,Yes,Yes
Puerto Rico,Hormigueros Municipio,Naur,Yes,Yes
Puerto Rico,Humacao Municipio,Naur,Yes,Yes
Puerto Rico,Isabela Municipio,Naur,Yes,Yes
Puerto Rico,Jayuya Municipio,Naur,Yes,Yes
Puerto Rico,Juncos Municipio,Naur,Yes,Yes
Puerto Rico,Lajas Municipio,Naur,Yes,Yes
Puerto Rico,Lares Municipio,Naur,Yes,Yes
Puerto Rico,Las Piedras Municipio,Naur,Yes,Yes
Puerto Rico,Luquillo Municipio,Naur,Yes,Yes
Puerto Rico,Maricao Municipio,Naur,Yes,Yes
Puerto Rico,Maunabo Municipio,Naur,Yes,Yes
Puerto Rico,Moca Municipio,Naur,Yes,Yes
Puerto Rico,Morovis Municipio,Naur,Yes,Yes
Puerto Rico,Naguabo Municipio,Naur,Yes,Yes
Puerto Rico,Naranjito Municipio,Naur,Yes,Yes
Puerto Rico,Orocovis Municipio,Naur,Yes,Yes
Puerto Rico,Patillas Municipio,Naur,Yes,Yes
Puerto Rico,Ponce Municipio,Naur,Yes,Yes
Puerto Rico,Quebradillas Municipio,Naur,Yes,Yes
Puerto Rico,Sabana Grande Municipio,Naur,Yes,Yes
Puerto Rico,Salinas Municipio,Naur,Yes,Yes
Puerto Rico,San Juan Municipio,Naur,Yes,Yes
Puerto Rico,San Lorenzo Municipio,Naur,Yes,Yes
Puerto Rico,Santa Isabel Municipio,Naur,Yes,Yes
Puerto Rico,Toa Alta Municipio,Naur,Yes,Yes
Puerto Rico,Toa Baja Municipio,Naur,Yes,Yes
Puerto Rico,Trujillo Alto Municipio,Naur,Yes,Yes
Puerto Rico,Utuado Municipio,Naur,Yes,Yes
Puerto Rico,Vega Alta Municipio,Naur,Yes,Yes
Puerto Rico,Vega Baja Municipio,Naur,Yes,Yes
Puerto Rico,Vieques Municipio,Naur,Yes,Yes
Puerto Rico,Villalba Municipio,Naur,Yes,Yes
Puerto Rico,Yabucoa Municipio,Naur,Yes,Yes
Puerto Rico,Yauco Municipio,Naur,Yes,Yes
Rhode Island,Bristol,Naur,Yes,Yes
Rhode Island,Kent,Naur,Yes,Yes
Rhode Island,Newport,Naur,Yes,Yes
Rhode Island,Providence,Yes,Yes,Yes
Rhode Island,Washington,Naur,Yes,Yes
South Carolina,Abbeville,Naur,Naur,Yes
South Carolina,Aiken,Yes,Yes,Yes
South Carolina,Allendale,Naur,Naur,Yes
South Carolina,Anderson,Naur,Naur,Yes
South Carolina,Bamberg,Naur,Naur,Yes
South Carolina,Barnwell,Naur,Naur,Yes
South Carolina,Beaufort,Naur,Naur,Yes
South Carolina,Berkeley,Naur,Naur,Yes
South Carolina,Calhoun,Naur,Naur,Yes
South Carolina,Charleston,Naur,Yes,Yes
South Carolina,Cherokee,Naur,Yes,Yes
South Carolina,Chester,Naur,Yes,Yes
South Carolina,Chesterfield,Naur,Naur,Yes
South Carolina,Clarendon,Naur,Naur,Yes
South Carolina,Colleton,Naur,Naur,Yes
South Carolina,Darlington,Naur,Naur,Yes
South Carolina,Dillon,Naur,Naur,Yes
South Carolina,Dorchester,Naur,Naur,Yes
South Carolina,Edgefield,Naur,Naur,Yes
South Carolina,Fairfield,Naur,Naur,Yes
South Carolina,Florence,Naur,Yes,Yes
South Carolina,Georgetown,Naur,Naur,Yes
South Carolina,Greenville,Naur,Yes,Yes
South Carolina,Greenwood,Naur,Naur,Yes
South Carolina,Hampton,Naur,Naur,Yes
South Carolina,Horry,Naur,Naur,Yes
South Carolina,Jasper,Naur,Naur,Yes
South Carolina,Kershaw,Naur,Naur,Yes
South Carolina,Lancaster,Naur,Naur,Yes
South Carolina,Laurens,Naur,Naur,Yes
South Carolina,Lee,Naur,Naur,Yes
South Carolina,Lexington,Naur,Naur,Yes
South Carolina,Marion,Naur,Naur,Yes
South Carolina,Marlboro,Naur,Naur,Yes
South Carolina,McCormick,Naur,Naur,Yes
South Carolina,Newberry,Naur,Naur,Yes
South Carolina,Oconee,Naur,Naur,Yes
South Carolina,Orangeburg,Naur,Naur,Yes
South Carolina,Pickens,Naur,Naur,Yes
South Carolina,Richland,Yes,Yes,Yes
South Carolina,Saluda,Naur,Naur,Yes
South Carolina,Spartanburg,Naur,Naur,Yes
South Carolina,Sumter,Naur,Naur,Yes
South Carolina,Union,Naur,Naur,Yes
South Carolina,Williamsburg,Naur,Naur,Yes
South Carolina,York,Naur,Yes,Yes
South Dakota,Armstrong,Naur,Yes,Yes
South Dakota,Aurora,Naur,Yes,Yes
South Dakota,Beadle,Naur,Yes,Yes
